key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
191,"독기","회복마법으로 받는 HP 회복 효과가 떨어진 상태.","ui/icon/015000/015531.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,-50,0,False,0,False,False,0,0,False
192,"자극","물리 공격력과 마법 공격력이 올라간 상태.","ui/icon/012000/012679.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,10,0,False,0,False,False,0,0,False
193,"둔화","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 늘어난 상태.","ui/icon/015000/015009.tex",0,1,2,"dk05ht_slow0t","",False,False,False,False,False,False,True,False,True,50,False,False,5,0,False,0,False,False,0,0,False
194,"방패의 벽","받는 피해량이 감소하는 상태.","ui/icon/016000/016401.tex",0,113,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,-10,0,False,0,False,False,0,0,False
195,"강철 방어","받는 피해량이 감소하는 상태.","ui/icon/016000/016401.tex",0,113,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,-20,0,False,0,False,False,0,0,False
196,"철벽 요새","받는 피해량이 감소하는 상태.","ui/icon/016000/016401.tex",0,20,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,-50,0,False,0,False,False,0,0,False
197,"화염 보호막","불속성 반격 피해를 주는 상태.","ui/icon/015000/015508.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,100,0,False,0,False,False,0,0,False
198,"얼음 보호막","얼음속성 반격 피해를 주는 상태. 때로 둔화 효과가 추가된다.","ui/icon/015000/015501.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,100,0,False,0,False,False,0,0,False
199,"번개 보호막","번개속성 반격 피해를 주는 상태. 때로 기절 효과가 추가된다.","ui/icon/015000/015502.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,100,0,False,0,False,False,0,0,False
200,"받는 물리 피해량 증가","물리 공격으로 받는 피해량이 증가하는 상태.","ui/icon/018000/018001.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,100,False,False,10,0,False,0,False,False,0,0,False
201,"기절","행동이 불가능한 상태.","ui/icon/015000/015004.tex",0,1,2,"dk05ht_sta0h","",True,False,True,False,False,False,False,True,True,100,False,False,0,0,False,0,False,False,0,0,False
202,"받는 피해량 증가","받는 피해량이 증가하는 상태.","ui/icon/017000/017101.tex",8,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,False,False,10,0,False,0,False,False,0,0,False
203,"힘 모으기","다음에 사용하는 무기 기술의 공격력이 상승하는 상태.","ui/icon/015000/015507.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,100,0,False,0,False,False,0,0,False
204,"마법검: 불","자동 공격에 불속성 피해가 부여된 상태.","ui/icon/015000/015509.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,100,0,False,0,False,False,0,0,False
205,"마법검: 얼음","자동 공격에 얼음속성 피해가 부여된 상태.","ui/icon/015000/015510.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,100,0,False,0,False,False,0,0,False
206,"마법검: 바람","자동 공격에 바람속성 피해가 부여된 상태.","ui/icon/015000/015511.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,100,0,False,0,False,False,0,0,False
207,"마법검: 땅","자동 공격에 땅속성 피해가 부여된 상태.","ui/icon/015000/015512.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,100,0,False,0,False,False,0,0,False
208,"마법검: 번개","자동 공격에 번개속성 피해가 부여된 상태.","ui/icon/015000/015513.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,100,0,False,0,False,False,0,0,False
209,"마법검: 물","자동 공격에 물속성 피해가 부여된 상태.","ui/icon/015000/015514.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,100,0,False,0,False,False,0,0,False
210,"죽음의 선고","지속시간이 끝나면 전투불능이 되는 상태.","ui/icon/015000/015503.tex",0,1,2,"dk05ht_dth0t","",False,False,False,False,False,False,False,False,False,200,False,False,0,0,False,0,False,False,0,0,False
211,"잘 갈린 식칼","강력한 무기 기술을 사용하는 상태.","ui/icon/015000/015515.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,False,False,0,0,False,0,False,False,0,0,False
212,"간파","정체를 간파당해 당황한 탓에 HP 최대치가 감소한 상태.","ui/icon/015000/015076.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,0,False,False,-30,0,False,0,False,False,0,0,False
213,"회유 상태","얌전히 길들여져 행동이 불가능한 상태.","ui/icon/016000/016301.tex",0,1,2,"dk05th_stdn0t","",True,False,True,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
214,"회유 실패","회유 실패로 인해 자극받아 물리 공격력과 마법 공격력이 올라간 상태.","ui/icon/016000/016302.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,20,0,False,0,False,False,0,0,False
215,"주는 피해량 감소","적에게 주는 피해량이 떨어진 상태.","ui/icon/015000/015520.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,50,False,False,-10,0,False,0,False,False,0,0,False
216,"마비","몸이 마비되어 잠깐씩 행동할 수 없는 상태.","ui/icon/015000/015006.tex",0,1,2,"dk05ht_pal0h","",False,False,False,False,False,False,False,False,False,100,False,False,33,0,False,0,False,False,0,0,False
217,"원예가의 눈","나무나 풀을 벨 수 있는 장소가 보이고, 미니맵에도 표시되는 상태.","ui/icon/011000/011051.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
218,"채집 획득률 증가","채집 시 아이템 획득률이 증가한 상태.","ui/icon/016000/016002.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
219,"채집 획득 수 증가","채집 시 아이템 획득 수가 증가하는 상태.","ui/icon/016000/016003.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
220,"채집 HQ 획득률 증가","HQ 획득률이 증가한 상태. HQ를 입수할 수 없는 상태가 부여되어 있거나, 채집물이 HQ가 존재하지 않는 아이템이면 효과가 없다.","ui/icon/016000/016004.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
221,"숲의 탐구자","미지의 성목이나 약초밭이 있을 경우 어디에 있는지 보이고, 미니맵에도 표시되는 상태.","ui/icon/011000/011057.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
222,"광산의 탐구자","미지의 광맥이나 바위터가 있을 경우 어디에 있는지 보이고, 미니맵에도 표시되는 상태.","ui/icon/011000/011007.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
223,"비레고의 가호","채집 시 번개속성 가호를 받는 상태.","ui/icon/011000/011054.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
224,"노피카의 가호","채집 시 땅속성 가호를 받는 상태.","ui/icon/011000/011055.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
225,"광부의 눈","돌이나 바위를 캘 수 있는 장소가 보이고, 미니맵에도 표시되는 상태.","ui/icon/011000/011001.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
226,"헤이스트","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태.","ui/icon/015000/015008.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,False,False,-15,0,False,0,False,False,0,0,False
227,"유혹","유혹에 마음이 빼앗겨 몸이 멋대로 움직이는 상태.","ui/icon/015000/015552.tex",0,1,2,"dk05th_stdn0t","dk10ht_cha0h",False,False,True,True,False,True,False,False,False,100,False,False,0,0,False,0,False,False,0,0,True
228,"메느피나의 가호","채집 시 얼음속성 가호를 받는 상태.","ui/icon/011000/011004.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
229,"날달의 가호","채집 시 불속성 가호를 받는 상태.","ui/icon/011000/011005.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
230,"리믈렌의 가호","채집 시 바람속성 가호를 받는 상태.","ui/icon/011000/011056.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
231,"살리아크의 가호","채집 시 물속성 가호를 받는 상태.","ui/icon/011000/011006.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
232,"통찰","채집 아이템의 HQ 획득 조건이 보이는 상태.","ui/icon/016000/016005.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,False,0,False,False,0,0,False
233,"숲의 부름","가장 가까이 있는 나무나 풀의 위치를 알 수 있으며, 미니맵에도 표시되는 상태.","ui/icon/011000/011052.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
234,"바위의 부름","가장 근처에 있는 돌이나 바위의 위치를 알 수 있으며, 미니맵에도 표시되는 상태.","ui/icon/011000/011002.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
235,"열상","바람속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015526.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,10,0,False,0,False,False,0,0,False
236,"초코 쪼기","HP가 서서히 줄어드는 상태.","ui/icon/015000/015522.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,25,0,False,0,False,False,0,0,False
237,"초코 리제네","지속적으로 HP가 회복되는 상태.","ui/icon/012000/012626.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,5,False,False,10,0,False,0,False,False,0,0,False
238,"초코 쇄도","회복마법 회복량이 증가한 상태.","ui/icon/015000/015058.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,30,0,False,0,False,False,0,0,False
239,"초월하는 힘","자신의 한계를 넘어선 상태. HP 최대치가 증가하고, 주는 피해량이 증가한다.","ui/icon/016000/016207.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,15,0,False,0,False,False,0,0,False
240,"과중력","이동 속도가 느려진 상태.","ui/icon/015000/015002.tex",0,1,2,"dk05ht_grv0h","dk10ht_grv0h",False,False,False,False,False,False,False,False,False,100,False,False,0,1,False,0,False,False,0,0,False
241,"빛의 가호","어머니 크리스탈의 가호를 받은 상태.","ui/icon/015000/015548.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,False,False,50,0,True,0,False,False,0,0,False
242,"숲의 부름 2","자신이 채집할 수 있는 가장 레벨이 높은 나무나 풀의 위치를 알 수 있으며, 미니맵에도 표시되는 상태.","ui/icon/011000/011053.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
243,"바위의 부름 2","자신이 채집할 수 있는 가장 레벨이 높은 돌이나 바위의 위치를 알 수 있으며, 미니맵에도 표시되는 상태.","ui/icon/011000/011003.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,False,0,False,False,0,0,False
244,"골절","HP가 서서히 줄어드는 상태.","ui/icon/010000/010264.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
245,"강화 승인","강화 승인 효과가 지속되고 있는 상태.","ui/icon/016000/016206.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,True,0,False,False,0,0,False
246,"파쇄권","HP가 서서히 줄어드는 상태.","ui/icon/010000/010218.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
247,"죽음의 화살비","회피율이 떨어진 상태.","ui/icon/012000/012609.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,-10,0,False,0,False,False,0,0,False
248,"파멸의 진","HP가 서서히 줄어드는 상태.","ui/icon/010000/010158.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,30,0,False,0,False,False,0,0,False
249,"불타는 화살","불속성 지속 피해 영역을 발생시킨 상태.","ui/icon/010000/010363.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,30,0,True,0,False,False,0,0,False
250,"화상","불속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015524.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,10,0,False,0,False,False,0,0,False
251,"정신 집중","'가공' 계열 기술이 성공할 때마다 가공 숙련도가 상승하는 상태.","ui/icon/017000/017321.tex",11,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,10,0,True,0,False,False,0,0,False
252,"근검절약","내구도 감소량이 절반으로 줄어드는 상태.","ui/icon/011000/011701.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,50,0,True,0,False,False,0,0,False
253,"안정된 솜씨","기술 성공률이 20% 상승한 상태.","ui/icon/011000/011551.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,10,0,True,0,False,False,0,0,False
254,"장족의 발전","품질을 높이는 기술의 효율이 2배로 증가한 상태.","ui/icon/016000/016105.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,200,0,True,0,False,False,0,0,False
255,"독창적 발상","제작법 레벨이 조금 낮아진 상태.","ui/icon/011000/011552.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,5,0,True,0,False,False,0,0,False
256,"독창적 발상 2","제작법 레벨이 낮아진 상태.","ui/icon/011000/011553.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,8,0,True,0,False,False,0,0,False
257,"근검절약 2","내구도 감소량이 절반으로 줄어드는 상태.","ui/icon/011000/011702.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,50,0,True,0,False,False,0,0,False
258,"교묘한 손놀림","한 공정 완료할 때마다 내구도가 10 회복되는 상태.","ui/icon/011000/011651.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,5,0,True,0,False,False,0,0,False
259,"혁신","가공 숙련도가 50% 상승한 상태.","ui/icon/011000/011652.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,30,0,True,0,False,False,0,0,False
260,"재활용","제작 실패 시 90%의 확률로 재료가 돌아오는 상태.","ui/icon/011000/011851.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,90,0,True,0,False,False,0,0,False
261,"작업 요령","한 공정 완료할 때마다 CP가 8 회복되는 상태.","ui/icon/011000/011801.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,10,0,True,0,False,False,0,0,False
262,"안정된 솜씨 2","기술 성공률이 30% 상승한 상태.","ui/icon/011000/011852.tex",0,33,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,20,0,True,0,False,False,0,0,False
263,"주는 피해량 증가","적에게 주는 피해량이 증가하는 상태.","ui/icon/015000/015519.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,10,0,False,0,False,False,0,0,False
264,"절상","베기속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015521.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
265,"자상","찌르기속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015522.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
266,"타박상","타격속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015523.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
267,"화상","불속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015524.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
268,"동상","얼음속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015525.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
269,"열상","바람속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015526.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
270,"진흙탕","땅속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015527.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
271,"감전","번개속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015528.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
272,"물독","물속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015529.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
273,"고통","무속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015530.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
274,"치유","지속적으로 HP가 회복되는 상태.","ui/icon/012000/012626.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,5,False,False,10,0,False,0,False,False,0,0,False
275,"독","독에 중독된 상태. HP가 서서히 줄어든다.","ui/icon/017000/017001.tex",4,1,2,"dk05ht_poi0s","",False,False,False,False,False,False,True,False,False,10,False,False,10,0,False,0,False,False,0,0,False
276,"용기의 영예","HP가 서서히 회복되는 상태.","ui/icon/015000/015549.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,5,False,False,0,0,True,0,False,False,0,0,False
277,"인내의 영예","받는 피해량이 감소하는 상태.","ui/icon/015000/015550.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,0,False,False,-20,0,True,0,False,False,0,0,False
278,"무적의 진격 행진곡","","ui/icon/015000/015551.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,0,False,False,0,0,True,0,False,False,0,0,False
279,"서서히 HP 회복","지속적으로 HP가 회복되는 상태.","ui/icon/012000/012626.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,5,False,False,10,0,False,0,False,False,0,0,False
280,"속박","이동이 불가능한 상태.","ui/icon/015000/015003.tex",0,1,2,"dk05ht_bind0t","dk10ht_bind0h",True,False,False,False,False,False,False,True,True,100,False,False,0,0,False,0,False,False,0,0,False
281,"주는 물리 피해량 감소","물리 공격으로 주는 피해량이 감소하는 상태.","ui/icon/015000/015051.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,50,False,False,-10,0,False,0,False,False,0,0,False
282,"마력 변조","마법에 의한 공격 피해량과 HP 회복량이 떨어진 상태.","ui/icon/015000/015055.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,50,False,False,-10,0,False,0,False,False,0,0,False
283,"물독","물속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015529.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,10,0,False,0,False,False,0,0,False
284,"화상","불속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015524.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,False,False,100,0,False,0,False,False,0,0,False
285,"동상","얼음속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015525.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,False,False,100,0,False,0,False,False,0,0,False
286,"열상","바람속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015526.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,False,False,100,0,False,0,False,False,0,0,False
287,"진흙탕","땅속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015527.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,False,False,100,0,False,0,False,False,0,0,False
288,"감전","번개속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015528.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,False,False,100,0,False,0,False,False,0,0,False
289,"물독","물속성 피해로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015529.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,False,False,100,0,False,0,False,False,0,0,False
290,"주는 피해량 증가","적에게 주는 피해량이 증가하는 상태.","ui/icon/015000/015519.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,False,False,10,0,False,0,False,False,0,0,False
291,"백렬권","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태.","ui/icon/015000/015008.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,-80,0,False,0,False,False,0,0,False
292,"구속","행동이 불가능한 상태.","ui/icon/015000/015534.tex",0,1,2,"dk05ht_sta0h","",True,False,True,False,False,False,False,True,True,100,False,False,0,0,False,0,False,False,2,0,False
293,"기술 시전 속도 상승","무기 기술 시전 시간과 재사용 대기 시간이 단축된 상태.","ui/icon/015000/015553.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,500,0,False,0,False,False,0,0,False
294,"마법 시전 속도 상승","마법 시전 시간과 재사용 대기 시간이 단축된 상태.","ui/icon/015000/015554.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,500,0,False,0,False,False,0,0,False
295,"금빛 독늪","금빛 독늪의 영향으로 HP가 서서히 줄어드는 상태.","ui/icon/015000/015533.tex",0,1,2,"dk05ht_poi0s","",False,False,False,False,False,False,False,True,True,50,False,False,100,0,False,0,False,False,0,0,False
296,"공황","공포에 빠져 몸이 멋대로 움직이는 상태.","ui/icon/015000/015552.tex",0,1,2,"dk05th_stdn0t","",False,False,True,False,False,False,False,False,False,100,False,False,0,0,False,0,False,False,0,0,False
297,"고무","일정량의 피해를 무효화하는 상태.","ui/icon/012000/012801.tex",0,29,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,30,False,False,100,0,False,0,False,False,0,12,False
298,"야전치유진","받는 피해량을 줄여주는 방어막을 발생시킨 상태.","ui/icon/012000/012802.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,0,0,True,0,False,False,0,0,False
299,"야전치유진","받는 피해량이 감소하는 상태.","ui/icon/012000/012803.tex",0,29,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,0,False,False,-10,0,False,0,False,False,0,0,False
300,"주는 피해량 증가","적에게 주는 피해량이 증가하는 상태.","ui/icon/017000/017061.tex",8,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,20,0,False,0,False,False,0,0,False
301,"극대화 공격","모든 공격이 반드시 극대화되는 상태.","ui/icon/015000/015555.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,100,0,False,0,False,False,0,0,False
302,"금빛 독","금빛 독이 축적된 상태.","ui/icon/017000/017021.tex",5,1,2,"dk05ht_poi0s","",False,False,False,False,False,False,False,False,False,50,False,False,50,0,False,0,False,False,0,0,False
303,"점균","점균이 축적된 상태.","ui/icon/017000/017041.tex",9,1,2,"dk05ht_poi0s","",False,False,False,False,False,False,False,False,False,50,False,False,0,0,False,0,False,False,0,0,False
304,"에테르 순환","에테르의 순환이 축적된 상태.","ui/icon/010000/010501.tex",3,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,0,0,True,0,False,False,0,0,False
305,"용의 저주","용의 눈이 가진 힘에 매혹된 상태.","ui/icon/012000/012626.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,5,False,False,30,0,True,0,False,False,0,0,False
306,"용의 힘","용의 눈이 가진 힘을 자기 것으로 만든 상태.","ui/icon/012000/012626.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,5,False,False,60,0,True,0,False,False,0,0,False
307,"용기의 영예","일정 범위 내 파티원의 HP를 지속적으로 회복시키는 상태. 자신이 적에게 주는 피해량은 떨어진다.","ui/icon/015000/015549.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,False,False,-20,0,True,0,False,False,0,0,False
308,"인내의 영예","일정 범위 내 파티원이 받는 피해량을 지속적으로 줄여주는 상태. 자신이 적에게 주는 피해량은 떨어진다.","ui/icon/015000/015550.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,False,False,-20,0,True,0,False,False,0,0,False
309,"무적의 진격 행진곡(가칭)","일정 범위 내 파티원의 기술 사용 빈도를 지속적으로 상승시키는 상태. 자신이 적에게 주는 피해량은 떨어진다.","ui/icon/015000/015551.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,False,False,-40,0,True,0,False,False,0,0,False
310,"웅크리기","받는 피해량이 감소하는 상태.","ui/icon/010000/010526.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,-10,0,False,0,False,False,0,0,False
311,"대지의 수호","받는 피해량이 감소하는 상태.","ui/icon/012000/012701.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,-10,0,False,0,False,False,0,0,False
312,"대지의 분노","땅속성 지속 피해 영역을 발생시킨 상태.","ui/icon/012000/012702.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,30,0,False,0,False,False,0,0,False
313,"광휘의 방패","공격을 받으면 적에게 물리 공격으로 받는 피해량 증가 효과를 부여하는 상태.","ui/icon/012000/012711.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,2805,0,False,0,False,False,0,0,False
