key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
299,"go013","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",2,3,54,False,22,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
300,"go014","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",2,3,55,False,22,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
301,"e0051","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,9,343,False,21,False,2,True,False,False,False,37,,,,"QuestBattle#60","",-1,0,-1,False,0,0,0,0,False,0,False,False
302,"e0052","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,9,344,False,21,False,2,True,False,False,False,113,,,,"QuestBattle#61","",-1,0,-1,False,0,0,0,0,False,0,False,False
303,"e0058","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"검은장막 숲","검은장막 숲","검은장막 숲 동부삼림","f1f2/00","LoadingImage#3",3,9,350,False,4,False,0,True,False,False,False,39,,,,"QuestBattle#57","",-1,0,-1,False,0,0,0,0,False,0,False,False
304,"e0059","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,9,351,False,21,False,2,True,False,False,False,113,,,,"QuestBattle#62","",-1,0,-1,False,0,0,0,0,False,0,False,False
305,"e0060","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,9,352,False,22,False,0,True,False,False,False,117,,,,"QuestBattle#65","",-1,0,-1,False,0,0,0,0,False,0,False,False
306,"e0061","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,9,353,False,12,False,0,True,False,False,False,113,,,,"QuestBattle#58","",-1,0,-1,False,0,0,0,0,False,0,False,False
307,"e0062","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"라노시아","라노시아","저지 라노시아","s1f2/00","LoadingImage#2",3,9,354,False,17,False,0,True,False,False,False,108,,,,"QuestBattle#59","",-1,0,-1,False,0,0,0,0,False,0,False,False
308,"e0065","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,9,357,False,22,False,0,True,False,False,False,76,,,,"QuestBattle#63","",-1,0,-1,False,0,0,0,0,False,0,False,False
309,"e0066","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,9,358,False,22,False,0,True,False,False,False,39,,,,"QuestBattle#64","",-1,0,-1,False,0,0,0,0,False,0,False,False
310,"e0067","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"라노시아","라노시아","동부 라노시아","s1f3/01","LoadingImage#2",3,9,359,False,18,False,0,True,False,False,False,37,,,,"QuestBattle#66","",-1,0,-1,False,0,0,0,0,False,0,False,False
311,"e0068","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"라노시아","라노시아","동부 라노시아","s1f3/01","LoadingImage#2",3,9,360,False,18,False,0,True,False,False,False,39,,,,"QuestBattle#67","",-1,0,-1,False,0,0,0,0,False,0,False,False
312,"e0069","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,9,361,False,12,False,0,True,False,False,False,37,,,,"QuestBattle#68","",-1,0,-1,False,0,0,0,0,False,0,False,False
313,"e0070","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,9,362,False,21,False,2,True,False,False,False,39,,,,"QuestBattle#69","",-1,0,-1,False,0,0,0,0,False,0,False,False
314,"e0071","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"다날란","다날란","중부 다날란","w1f2/00","LoadingImage#4",3,9,363,False,10,False,0,True,False,False,False,37,,,,"QuestBattle#70","",-1,0,-1,False,0,0,0,0,False,0,False,False
315,"e0072","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,9,364,False,22,False,0,True,False,False,False,91,,,,"QuestBattle#71","",-1,0,-1,False,0,0,0,0,False,0,False,False
316,"e0073","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,9,365,False,21,False,2,True,False,False,False,91,,,,"QuestBattle#72","",-1,0,-1,False,0,0,0,0,False,0,False,False
317,"e0074","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"검은장막 숲","검은장막 숲","검은장막 숲 남부삼림","f1f3/00","LoadingImage#3",3,9,366,False,5,False,0,True,False,False,False,37,,,,"QuestBattle#73","",-1,0,-1,False,0,0,0,0,False,0,False,False
318,"e0075","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,9,367,False,12,False,0,True,False,False,False,91,,,,"QuestBattle#74","",-1,0,-1,False,0,0,0,0,False,0,False,False
319,"e0076","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"검은장막 숲","검은장막 숲","검은장막 숲 중부삼림","f1f1/00","LoadingImage#3",3,9,368,False,3,False,0,True,False,False,False,37,,,,"QuestBattle#75","",-1,0,-1,False,0,0,0,0,False,0,False,False
320,"e0077","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"검은장막 숲","검은장막 숲","검은장막 숲 중부삼림","f1f1/00","LoadingImage#3",3,9,369,False,3,False,0,True,False,False,False,91,,,,"QuestBattle#76","",-1,0,-1,False,0,0,0,0,False,0,False,False
321,"e0078","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"검은장막 숲","검은장막 숲","검은장막 숲 북부삼림","f1f4/00","LoadingImage#3",3,9,370,False,6,False,0,True,False,False,False,37,,,,"QuestBattle#77","",-1,0,-1,False,0,0,0,0,False,0,False,False
322,"e0079","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,9,371,False,21,False,2,True,False,False,False,91,,,,"QuestBattle#78","",-1,0,-1,False,0,0,0,0,False,0,False,False
323,"e0080","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,9,372,False,12,False,0,True,False,False,False,120,,,,"QuestBattle#79","",-1,0,-1,False,0,0,0,0,False,0,False,False
324,"e0081","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"검은장막 숲","검은장막 숲","검은장막 숲 북부삼림","f1f4/00","LoadingImage#3",3,9,373,False,6,False,0,True,False,False,False,157,,,,"QuestBattle#80","",-1,0,-1,False,0,0,0,0,False,0,False,False
325,"e0082","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,"라노시아","라노시아","외지 라노시아","s1f6/00","LoadingImage#2",3,9,374,False,24,False,0,True,False,False,False,155,,,,"QuestBattle#81","",-1,0,-1,False,0,0,0,0,False,0,False,False
326,"e0083","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,9,375,False,22,False,0,True,False,False,False,91,,,,"QuestBattle#82","",-1,0,-1,False,0,0,0,0,False,0,False,False
327,"e0084","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"라노시아","라노시아","동부 라노시아","s1f3/01","LoadingImage#2",3,9,376,False,18,False,0,True,False,False,False,39,,,,"QuestBattle#83","",-1,0,-1,False,0,0,0,0,False,0,False,False
328,"e0085","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,"라노시아","라노시아","고지 라노시아","s1f5/00","LoadingImage#2",3,9,377,False,20,False,0,True,False,False,False,39,,,,"QuestBattle#84","",-1,0,-1,False,0,0,0,0,False,0,False,False
329,"e0086","ffxiv/sea_s1/dun/s1d3/level/s1d3",1,"라노시아","라노시아","방랑자의 궁전","s1d3/00","LoadingImage#2",3,9,378,False,0,False,0,True,False,False,False,91,,,,"QuestBattle#85","",-1,0,-1,False,0,0,0,0,False,0,False,False
330,"e0087","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"라노시아","라노시아","서부 라노시아","s1f4/00","LoadingImage#2",3,9,379,False,19,False,0,True,False,False,False,112,,,,"QuestBattle#86","",100,0,-1,False,0,0,0,0,False,0,False,False
331,"r1fa_event","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"커르다스","커르다스","울부짖는 눈 테두리","r1fa/02","LoadingImage#5",0,7,0,False,26,False,0,True,False,False,False,1001,,,"ArrayEventHandler#853854","QuestBattle#0","용머리 전진기지",-1,0,-1,False,0,0,0,0,False,0,False,False
332,"w1f1_battle","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"다날란","다날란","서부 다날란","w1f1/00","LoadingImage#4",2,10,62,False,9,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,34,-1,False,0,0,0,0,False,0,False,False
333,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,0,,,,"QuestBattle#0","",0,0,0,False,0,0,0,0,False,0,False,False
334,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,0,,,,"QuestBattle#0","",0,0,0,False,0,0,0,0,False,0,False,False
335,"l1f1_event","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",0,15,0,False,22,False,0,True,False,False,False,148,,,,"QuestBattle#0","망자의 종소리",-1,0,-1,False,0,0,0,0,False,0,False,False
336,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,0,,,,"QuestBattle#0","",0,0,0,False,0,0,0,0,False,0,False,False
337,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,0,,,,"QuestBattle#0","",0,0,0,False,0,0,0,0,False,0,False,False
338,"s1b7_2","ffxiv/sea_s1/bah/s1b7/level/s1b7",1,"다날란","다날란","에오르제아 지하공간","default/00","LoadingImage#4",0,12,0,False,0,False,0,True,False,False,False,146,,,,"QuestBattle#0","청린 정제소",-1,0,-1,False,0,0,0,0,False,0,False,False
339,"s1h1","ffxiv/sea_s1/hou/s1h1/level/s1h1",1,"라노시아","라노시아","안갯빛 마을","s1h1/01","LoadingImage#2",0,13,0,False,32,True,0,True,False,True,False,1083,,,"ArrayEventHandler#852431","QuestBattle#0","림사 로민사 하층 갑판",-1,78,-1,False,0,0,0,25,False,0,False,False
340,"f1h1","ffxiv/fst_f1/hou/f1h1/level/f1h1",1,"검은장막 숲","검은장막 숲","라벤더 안식처","f1h1/01","LoadingImage#3",0,13,0,False,34,True,0,True,False,True,False,1110,,,"ArrayEventHandler#852427","QuestBattle#0","그리다니아 신시가지",-1,78,-1,False,0,0,0,26,False,0,False,False
341,"w1h1","ffxiv/wil_w1/hou/w1h1/level/w1h1",1,"다날란","다날란","하늘잔 마루","w1h1/01","LoadingImage#4",0,13,0,False,33,True,0,True,False,True,False,1109,,,"ArrayEventHandler#852430","QuestBattle#0","울다하 날 회랑",-1,78,-1,False,0,0,0,27,False,0,False,False
342,"f1i1","ffxiv/fst_f1/ind/f1i1/level/f1i1",1,"검은장막 숲","검은장막 숲","라벤더 안식처: 아담한 주택","f1i1/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,1110,,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,0,0,0,0,False,0,False,False
343,"f1i2","ffxiv/fst_f1/ind/f1i2/level/f1i2",1,"검은장막 숲","검은장막 숲","라벤더 안식처: 일반 주택","f1i2/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,1110,,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,0,0,0,0,False,0,False,False
344,"f1i3","ffxiv/fst_f1/ind/f1i3/level/f1i3",1,"검은장막 숲","검은장막 숲","라벤더 안식처: 대형 주택","f1i3/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,1110,,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,0,0,0,0,False,0,False,False
345,"w1i1","ffxiv/wil_w1/ind/w1i1/level/w1i1",1,"다날란","다날란","하늘잔 마루: 아담한 주택","w1i1/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,1109,,,,"QuestBattle#0","울다하 날 회랑",-1,0,-1,False,0,0,0,0,False,0,False,False
346,"w1i2","ffxiv/wil_w1/ind/w1i2/level/w1i2",1,"다날란","다날란","하늘잔 마루: 일반 주택","w1i2/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,1109,,,,"QuestBattle#0","울다하 날 회랑",-1,0,-1,False,0,0,0,0,False,0,False,False
347,"w1i3","ffxiv/wil_w1/ind/w1i3/level/w1i3",1,"다날란","다날란","하늘잔 마루: 대형 주택","w1i3/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,1109,,,,"QuestBattle#0","울다하 날 회랑",-1,0,-1,False,0,0,0,0,False,0,False,False
348,"w1fb","ffxiv/wil_w1/fld/w1fb/level/w1fb",1,"다날란","다날란","후방 출입구","w1fb/00","LoadingImage#4",2,10,68,False,31,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,17,-1,False,0,0,0,0,False,0,False,False
349,"w1d6","ffxiv/wil_w1/dun/w1d6/level/w1d6",1,"다날란","다날란","구리종 광산","w1d6/01","LoadingImage#4",2,3,18,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
350,"f1d4","ffxiv/fst_f1/dun/f1d4/level/f1d4",1,"검은장막 숲","검은장막 숲","하우케타 별궁","f1d4/01","LoadingImage#3",2,3,19,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
351,"l1e1","ffxiv/lak_l1/evt/l1e1/level/l1e1",1,"모르도나","모르도나","돌의 집","l1e1/00","LoadingImage#6",0,15,0,False,0,False,0,True,False,False,False,1114,,,"ArrayEventHandler#852110","QuestBattle#0","망자의 종소리",-1,0,-1,False,0,0,0,0,False,0,False,False
352,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,0,,,,"QuestBattle#0","",0,0,0,False,0,0,0,0,False,0,False,False
353,"z1z1","ex2/02_est_e3/fld/e3ff/level/e3ff",1,"오사드","오사드","쿠가네 대교","e3ff/00","LoadingImage#10",2,10,70,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,327,-1,False,2,0,0,0,False,0,False,False
354,"z1z2","ex3/01_nvt_n4/fld/n4fa/level/n4fa",1,"노르브란트","노르브란트","요정왕의 무도회장","n4fa/00","LoadingImage#16",2,10,71,False,103,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,418,-1,False,3,0,0,0,False,0,False,False
355,"f1b1","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"검은장막 숲","검은장막 숲","메테오의 그림자","f1b1/00","LoadingImage#3",2,16,98,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,39,-1,False,0,0,0,0,False,0,False,False
356,"f1b2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"검은장막 숲","검은장막 숲","구속의 고리","f1b2/01","LoadingImage#3",2,16,99,False,28,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,40,-1,False,0,0,0,0,False,0,False,False
357,"f1b3","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"검은장막 숲","검은장막 숲","라그나로크급 3번함 함체 중앙부","f1b3/01","LoadingImage#3",2,16,100,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,41,-1,False,0,0,0,0,False,0,False,False
358,"f1b4","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,"검은장막 숲","검은장막 숲","라그나로크급 3번함 작전실","f1b4/00","LoadingImage#3",2,17,101,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,42,-1,False,0,0,0,0,False,0,False,False
359,"o1fa_2","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,"라노시아","라노시아","대 리바이어선 쌍동선","o1fa/00","LoadingImage#2",2,10,73,False,38,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,37,-1,False,0,0,0,0,False,0,False,False
360,"w1d7","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,"다날란","다날란","할라탈리 수련장","w1d7/00","LoadingImage#4",2,3,21,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
361,"s1d5","ffxiv/sea_s1/dun/s1d5/level/s1d5",1,"라노시아","라노시아","난파선의 섬","s1d5/00","LoadingImage#2",2,3,23,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,50,-1,False,0,0,0,0,False,0,False,False
362,"s1d6","ffxiv/sea_s1/dun/s1d6/level/s1d6",1,"라노시아","라노시아","브레이플록스의 야영지","s1d6/00","LoadingImage#2",2,3,20,False,37,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,43,-1,False,0,0,0,0,False,0,False,False
363,"f1d5","ffxiv/fst_f1/dun/f1d5/level/f1d5",1,"검은장막 숲","검은장막 숲","옛 암다포르 시가지","f1d5/01","LoadingImage#3",2,3,22,False,40,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,38,-1,False,0,0,0,0,False,0,False,False
364,"f1fa_2","ffxiv/fst_f1/fld/f1fa/level/f1fa",1,"검은장막 숲","검은장막 숲","가시 정원","f1fa/00","LoadingImage#3",2,10,67,False,30,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
365,"r1d2","ffxiv/roc_r1/dun/r1d2/level/r1d2",1,"커르다스","커르다스","돌방패 경계초소","r1d2/00","LoadingImage#5",2,3,25,False,42,False,2,True,False,False,False,1001,,,,"QuestBattle#0","",-1,45,-1,False,0,0,0,0,False,0,False,False
366,"r1fb","ffxiv/roc_r1/fld/r1fb/level/r1fb",1,"커르다스","커르다스","그리핀 대교","r1fb/00","LoadingImage#5",2,3,76,False,0,False,2,True,False,False,False,1001,,,,"QuestBattle#0","",-1,44,-1,False,0,0,0,0,False,0,False,False
367,"w1d8","ffxiv/wil_w1/dun/w1d8/level/w1d8",1,"다날란","다날란","카른의 무너진 사원","w1d8/01","LoadingImage#4",2,3,26,False,41,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
368,"r1f1_battle","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","성 다니펜의 눈물","r1f1/00","LoadingImage#5",2,10,74,False,21,False,2,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
369,"w1d2_battle","ffxiv/wil_w1/dun/w1d2/level/w1d2",1,"다날란","다날란","수투 훈련장","w1d2/00","LoadingImage#4",2,10,75,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
370,"f1b5","ffxiv/fst_f1/bah/f1b5/level/f1b5",1,"검은장막 숲","검은장막 숲","라그나로크급 3번함 제1함교","default/00","LoadingImage#3",0,12,0,False,0,False,0,True,False,False,False,1001,,,"ArrayEventHandler#852619","QuestBattle#0","청린 정제소",-1,0,-1,False,0,0,0,0,False,0,False,False
371,"r1d3","ffxiv/roc_r1/dun/r1d3/level/r1d3",1,"커르다스","커르다스","얼음외투 대빙벽","r1d3/00","LoadingImage#5",2,3,27,False,42,False,2,True,False,False,False,1001,,,,"QuestBattle#0","",-1,64,-1,False,0,0,0,0,False,0,False,False
372,"l1r2","ffxiv/lak_l1/rad/l1r2/level/l1r2",1,"모르도나","모르도나","시르쿠스 탑","l1r2/01","LoadingImage#6",2,8,102,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,51,-1,False,0,0,0,0,False,0,False,False
373,"f1d6","ffxiv/fst_f1/dun/f1d6/level/f1d6",1,"검은장막 숲","검은장막 숲","탐타라 묘소","f1d6/00","LoadingImage#3",2,3,24,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
374,"f1fb","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"검은장막 숲","검은장막 숲","심판의 나무","f1fb/00","LoadingImage#3",2,10,77,False,43,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
375,"f1fb_2","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"검은장막 숲","검은장막 숲","심판의 나무","f1fb/00","LoadingImage#3",2,10,78,False,43,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,0,-1,False,0,0,0,0,False,0,False,False
376,"l1p1","ffxiv/lak_l1/pvp/l1p1/level/l1p1",4,"모르도나","모르도나","카르테노 평원: 외곽 유적지대","l1p1/00","LoadingImage#6",2,18,127,False,0,False,0,True,False,True,True,1001,,,,"QuestBattle#0","",-1,58,-1,True,0,0,0,0,False,0,False,False
377,"r1fc","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"커르다스","커르다스","아크 아파 원형극장","r1fc/00","LoadingImage#5",2,10,79,False,46,False,2,True,False,False,False,1001,,,,"QuestBattle#0","",-1,65,-1,False,0,0,0,0,False,0,False,False
378,"r1fc_2","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"커르다스","커르다스","아크 아파 원형극장","r1fc/00","LoadingImage#5",2,10,80,False,46,False,2,True,False,False,False,1001,,,,"QuestBattle#0","",-1,66,-1,False,0,0,0,0,False,0,False,False
379,"e0090","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,9,380,False,0,False,0,True,False,False,False,108,,,,"QuestBattle#89","",-1,0,-1,False,0,0,0,0,False,0,False,False
380,"f1b1_2","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"검은장막 숲","검은장막 숲","메테오의 그림자","f1b1/00","LoadingImage#3",2,16,103,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,46,-1,False,0,0,0,0,False,0,False,False
381,"f1b2_2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"검은장막 숲","검은장막 숲","구속의 고리","f1b2/01","LoadingImage#3",2,16,104,False,28,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,47,-1,False,0,0,0,0,False,0,False,False
382,"f1b3_2","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"검은장막 숲","검은장막 숲","라그나로크급 3번함 함체 중앙부","f1b3/01","LoadingImage#3",2,16,105,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,48,-1,False,0,0,0,0,False,0,False,False
383,"f1b4_2","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,"검은장막 숲","검은장막 숲","라그나로크급 3번함 작전실","f1b4/00","LoadingImage#3",2,17,106,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,49,-1,False,0,0,0,0,False,0,False,False
384,"s1i4","ffxiv/sea_s1/ind/s1i4/level/s1i4",1,"라노시아","라노시아","안갯빛 마을: 개인실","s1i4/00","LoadingImage#2",0,14,0,False,0,False,0,True,False,False,False,1083,,,,"QuestBattle#0","림사 로민사 하층 갑판",-1,0,-1,False,0,0,0,0,False,0,False,False
385,"f1i4","ffxiv/fst_f1/ind/f1i4/level/f1i4",1,"검은장막 숲","검은장막 숲","라벤더 안식처: 개인실","f1i4/00","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,1110,,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,0,0,0,0,False,0,False,False
386,"w1i4","ffxiv/wil_w1/ind/w1i4/level/w1i4",1,"다날란","다날란","하늘잔 마루: 개인실","w1i4/00","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,1109,,,,"QuestBattle#0","울다하 날 회랑",-1,0,-1,False,0,0,0,0,False,0,False,False
387,"s1d7","ffxiv/sea_s1/dun/s1d7/level/s1d7",1,"라노시아","라노시아","사스타샤 침식 동굴","s1d7/00","LoadingImage#2",2,3,28,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,69,-1,False,0,0,0,0,False,0,False,False
388,"w1ed","ffxiv/wil_w1/evt/w1ed/level/w1ed",1,"다날란","다날란","초코보 광장","w1ed/00","LoadingImage#4",0,19,0,False,0,False,0,True,False,False,False,1143,,,,"QuestBattle#0","골드 소서",-1,0,-1,False,0,0,0,0,False,0,False,False
389,"s1fb","ffxiv/sea_s1/fld/s1fb/level/s1fb",1,"라노시아","라노시아","초코보 광장","s1fb/00","LoadingImage#4",3,20,0,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,85,-1,False,0,0,0,0,False,0,False,False
390,"w1fc","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,"다날란","다날란","초코보 광장","w1fc/01","LoadingImage#4",3,20,0,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,84,-1,False,0,0,0,0,False,0,False,False
391,"f1fc","ffxiv/fst_f1/fld/f1fc/level/f1fc",1,"검은장막 숲","검은장막 숲","초코보 광장","f1fc/00","LoadingImage#4",3,20,0,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,86,-1,False,0,0,0,0,False,0,False,False
392,"f1e6","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,"검은장막 숲","검은장막 숲","열두 신 대성당","f1e6/00","LoadingImage#3",0,22,0,False,0,False,0,True,False,False,False,1001,,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,0,0,0,0,False,0,False,False
393,"f1e6_prv","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,"검은장막 숲","검은장막 숲","열두 신 대성당","f1e6/00","LoadingImage#3",0,22,0,False,0,False,0,True,False,False,False,1142,,,"ArrayEventHandler#852711","QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,0,0,0,0,False,0,False,False
394,"f1f3_battle","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"검은장막 숲","검은장막 숲","검은장막 숲 남부삼림","default/00","LoadingImage#3",2,10,82,False,45,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,59,-1,False,0,0,0,0,False,0,False,False
395,"r1e2","ffxiv/roc_r1/evt/r1e2/level/r1e2",1,"커르다스","커르다스","응접실","r1e2/00","LoadingImage#5",0,15,0,False,0,False,0,True,False,False,False,1072,,,"ArrayEventHandler#852773","QuestBattle#0","용머리 전진기지",-1,0,-1,False,0,0,0,0,False,0,False,False
396,"f1d3_battle","ffxiv/fst_f1/dun/f1d3/level/f1d3",1,"검은장막 숲","검은장막 숲","옛 암다포르 성","default/00","LoadingImage#3",2,3,85,False,28,False,0,True,False,False,False,1001,,,,"QuestBattle#0","",-1,80,-1,False,0,0,0,0,False,0,False,False
397,"r2f1","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,"커르다스","커르다스","커르다스 서부고지","r2f1/00","LoadingImage#5",0,1,0,False,49,False,1,True,True,True,False,1150,,,"ArrayEventHandler#852807","QuestBattle#0","매의 보금자리",-1,0,-1,False,1,0,4,18,False,0,False,False
