key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
49,"InstanceContentType#2",0,90,"Sohm Al (Hard)","","music/ex1/BGM_EX1_Dungeon_DravaniaH_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d810/dundra2d810",6610258,"Sohm Al",221,0,False,"","","BNpcBase#5531","Arrive at the Wound","Clear the Heart",57,0,0,80,0,0,50,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,3600,103,50,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
50,"InstanceContentType#2",0,90,"Shisui of the Violet Tides","","music/ex2/BGM_EX2_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d110/dunest3d110",6526606,"Shisui of the Violet Tides",235,0,False,"","","BNpcBase#6243","Clear the Sogyoku Piscary","AAARGH! So this is the end... The girl...I nearly had her...",0,6000,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923000,3840,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
51,"InstanceContentType#2",0,90,"The Temple of the Fist","","music/ex2/BGM_EX2_Dan_D07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d310/dungyr3d310",6797021,"The Temple of the Fist",236,0,False,"","","BNpcBase#6117","Clear Rhalgr's Shoulder","A stronger warrior I have not seen!",0,0,0,0,40,0,0,25,20,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,4200,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
52,"InstanceContentType#2",0,90,"The Sirensong Sea","","music/ex2/BGM_EX2_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunocn/dunocn3d110/dunocn3d110",6793825,"The Sirensong Sea",238,0,False,"","","BNpcBase#6074","Arrive at Spae Rock","We appear to have arrived at our destination...
Care to go and greet our hosts, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>?",0,6000,76000,0,0,0,0,0,0,0,127759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760500,3720,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
53,"InstanceContentType#2",0,90,"Bardam's Mettle","","music/ex2/BGM_EX2_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d210/dunest3d210",6797773,"Bardam's Mettle",240,0,False,"","","BNpcBase#6155","Arrive at Bardam's Hunt","",0,6000,110000,0,0,322894,0,0,0,0,189580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101100,3960,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,2,0,False
54,"InstanceContentType#2",0,90,"Doma Castle","","music/ex2/BGM_EX2_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d310/dunest3d310",6881322,"Doma Castle",241,0,False,"","","BNpcBase#6205","Arrive at the Third Armory","",0,6000,129000,0,0,384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294800,4080,120,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
55,"InstanceContentType#2",0,90,"Castrum Abania","","music/ex2/BGM_EX2_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d110/dungyr3d110",6828756,"Castrum Abania",242,0,False,"","","BNpcBase#6268","Clear the storage compound","Systems critical! Unable to execute Wild Speed Protocol...",0,6000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504100,4200,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
56,"InstanceContentType#2",0,90,"Ala Mhigo","","music/ex2/BGM_EX2_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d210/dungyr3d210",6879598,"Ala Mhigo",247,0,False,"","","BNpcBase#6039","Eliminate the imperials","How glorious the violence within you...",0,0,0,0,40,0,0,25,20,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,4200,121,100,0,"InstanceContentBuff#0","",0,-1,0,0,4,0,False
57,"InstanceContentType#2",0,90,"Kugane Castle","","music/ex2/BGM_EX2_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d410/dunest3d410",6881036,"Kugane Castle",262,0,False,"","","BNpcBase#6089","Arrive at the Keisen Garden","Let my blade sing once more!",0,0,0,0,40,0,0,25,20,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,4200,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,6,0,False
58,"InstanceContentType#2",0,90,"the Drowned City of Skalla","","music/ex2/BGM_EX2_Dan_D09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d410/dungyr3d410",7042419,"The Drowned City of Skalla",279,0,False,"","","BNpcBase#6910","Arrive at the Green Screams","×△sACriFicE△×◎WHIR◎×▼sUBserViEntS▼×
BooM, bOOm, BOom, boOm...",0,0,0,0,40,0,0,30,30,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,4200,125,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,6,False
59,"InstanceContentType#2",0,90,"Hells' Lid","","music/ex2/BGM_EX2_Dan_D10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d510/dunest3d510",7167447,"Hells' Lid",284,0,False,"","","BNpcBase#6996","Arrive at Demonsgate","Grrraaarrrgh!!!",0,0,0,0,40,0,0,40,50,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,4200,138,100,0,"InstanceContentBuff#0","",0,-1,0,0,14,0,False
60,"InstanceContentType#2",0,90,"the Fractal Continuum (Hard)","","music/ex2/BGM_EX2_Dan_D11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunabr/dunabr2d410/dunabr2d410",7170996,"The Fractal Continuum",285,0,False,"","","BNpcBase#7058","Arrive at the Reality Augmentation Bay","A number of roborants can also be administered to bolster its strength further, making it the ultimate─ <buzzzzzz>",0,0,0,0,40,0,0,40,50,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,4200,139,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
61,"InstanceContentType#2",0,90,"the Swallow's Compass","","music/ex2/BGM_EX2_Dan_D12.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d610/dunest3d610",7335267,"The Swallow's Compass",536,0,False,"","","BNpcBase#7203","Arrive at the Heart of the Dragon","Is emptiness form, or form emptiness?
Either way, I am still here and hitting you!",0,0,0,0,40,0,0,40,50,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,4200,142,100,0,"InstanceContentBuff#0","",0,-1,0,0,18,0,False
62,"InstanceContentType#0",0,0,"","","","","",0,,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentBuff#0","",0,0,0,0,0,0,False
5000,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5001,"InstanceContentType#7",0,30,"a Spectacle for the Ages","","music/ex1/BGM_EX1_Event_IshWar.scd","","",0,"Coerthas Central Highlands",167,0,True,"","","BNpcBase#4739","Forward, forward! Ishgard! Ishgard!","Aye, all right... Take your victory. You've earned it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5002,"InstanceContentType#7",0,30,"a Bloody Reunion","","music/ex1/BGM_EX1_Boss04.scd","","",0,"Aetherochemical Research Facility",173,0,True,"","","BNpcBase#3818","Pursue the legatus","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! Krile needs you!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5003,"InstanceContentType#7",0,30,"One Life for One World","","music/ffxiv/BGM_Event_Escape.scd","","",0,"Bowl of Embers",194,0,True,"","","BNpcBase#3818","Defeat the Warriors of Darkness","Channel aether into Alisaie's blade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5004,"InstanceContentType#7",0,30,"The Carteneau Flats: Heliodrome","","music/ffxiv/BGM_Con_Teikoku_Boss.scd","","",0,"Carteneau Flats: Borderland Ruins",222,0,True,"","","BNpcBase#0","Er...I may have misjudged the enemy.
They should've been staining the soles of my boots by now...","The colossi are scrap, and the captain hits <Emphasis>us</Emphasis> as often as the enemy!
Enough! Time for a tactical withdrawal!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5005,"InstanceContentType#7",0,30,"It's Probably a Trap","","music/ffxiv/BGM_Event_Treacherous.scd","","",0,"Kugane",237,0,False,"","","BNpcBase#0","Defeat the imperial soldiers","Split up and head for the Ruby Bazaar! And remember: under no circumstances must you engage the Sekiseigumi!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5006,"InstanceContentType#7",0,30,"In Thal's Name","","","","",0,"Ul'dah - Steps of Thal",261,0,False,"","","BNpcBase#0","予選を勝ち抜け！","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5007,"InstanceContentType#7",0,30,"With Heart and Steel","","music/ex1/BGM_EX1_Makosen_Nomal02.scd","","",0,"The Weeping City of Mhach",245,0,False,"","","BNpcBase#0","Find Arya","Ritual progress",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5008,"InstanceContentType#7",0,30,"Naadam","","music/ffxiv/BGM_Event_BattleCommon_02.scd","","",0,"The Azim Steppe",246,0,False,"","","BNpcBase#0","Race to the ovoo","Prevent the Dotharl from claiming the ovoo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,5,0,False
5009,"InstanceContentType#7",0,30,"Blood on the Deck","","music/ffxiv/BGM_Dungeon_Lim_05.scd","","",0,"Rhotano Sea",248,0,False,"","","BNpcBase#0","Defeat the sham shinobi","B-Bugger this! Time to use the secret weapon!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5010,"InstanceContentType#7",0,30,"The Face of True Evil","","music/ffxiv/BGM_Event_JobShiren.scd","music/ffxiv/BGM_Boss_05.scd","",0,"Coerthas Western Highlands",249,0,False,"","","BNpcBase#0","Defeat Musosai","No, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! You cannot fall...not when you are so close!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5011,"InstanceContentType#7",0,30,"Matsuba Mayhem","","music/ffxiv/BGM_Event_JobShiren.scd","music/ffxiv/BGM_Boss_07.scd","",0,"Kugane",250,0,False,"","","BNpcBase#0","Defeat Shiden","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, forgive me... I am undone...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5012,"InstanceContentType#7",0,30,"The Battle on Bekko","","music/ex2/BGM_EX2_Boss_Battle_01.scd","","",0,"The Ruby Sea",251,0,False,"","","BNpcBase#0","Defeat Ugetsu","Victory is mine. A new day dawns upon the realm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5013,"InstanceContentType#7",0,30,"Curious Gorge Meets His Match","","music/ffxiv/BGM_Event_BattleCommon_02.scd","","",0,"Wolves' Den Pier",260,0,False,"","","BNpcBase#0","Defeat the masked marauders.","Brace yourself! I fear there is no escaping this onslaught!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5014,"InstanceContentType#7",0,30,"Our Unsung Heroes","","music/ex1/BGM_EX1_Dungeon_Komuda2.scd","","",0,"The Lost City of Amdapor",265,0,False,"","","BNpcBase#0","Pursue the phantom faerie!","Is it...waiting for us?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5015,"InstanceContentType#7",0,30,"The Heart of the Problem","","music/ffxiv/BGM_Dungeon_Uru_06.scd","","",0,"The Azim Steppe",266,0,False,"","","BNpcBase#0","Defeat Nayaga.","It would be my pleasure.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5016,"InstanceContentType#7",0,30,"Darkwing Dragon","","music/ffxiv/BGM_Event_Treacherous.scd","","",0,"The Azim Steppe",267,0,True,"","","BNpcBase#0","Search for the black dragon!","Graaagh! Faunehm, why...?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5017,"InstanceContentType#7",0,30,"The Resonant","","music/ffxiv/BGM_Con_Teikoku_02.scd","","",0,"The Lochs",269,0,False,"","","BNpcBase#0","Open the gates of the Ala Mhigan Quarter","Still got that siphon, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>!? Then use it!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5018,"InstanceContentType#7",0,30,"Raising the Sword","","","","",0,"Ul'dah - Steps of Thal",270,0,False,"","","BNpcBase#0","Triumph in the Ul Cup final","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5019,"InstanceContentType#7",0,30,"The Orphans and the Broken Blade","","","","",0,"The Churning Mists",271,0,False,"","","BNpcBase#0","Defeat Ser Ompagne","We're still here, old man! What else have you got!?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5020,"InstanceContentType#7",0,30,"Our Compromise","","","","",0,"The Peaks",272,0,False,"","","BNpcBase#0","Defeat the simulacrums","Again and again and again you kill. Do you feel nothing!?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5021,"InstanceContentType#7",0,30,"Blood Dragoon","","","","",0,"Bardam's Mettle",273,0,True,"","","BNpcBase#0","Weaken Faunehm!","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, come to my side! I shall heal you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5022,"InstanceContentType#7",0,30,"When Clans Collide","","music/ffxiv/BGM_Event_JobShiren.scd","","",0,"The Azim Steppe",274,0,False,"","","BNpcBase#0","Let the show begin! And it <Emphasis>won't</Emphasis> be a happy ending for you.","See through Hanzo's illusions and defeat him!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5023,"InstanceContentType#7",0,30,"Interdimensional Rift","","music/ex2/BGM_EX2_Omega_01.scd","","",0,"The Interdimensional Rift",275,0,False,"","","BNpcBase#0","Reach the Deltascape","Not even mine avatar is safe... I take my leave of thee, mortal.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5024,"InstanceContentType#7",0,30,"Return of the Bull","","music/ex2/BGM_EX2_Ban_02.scd","","",0,"Ala Mhigo",282,0,False,"","","BNpcBase#0","Use Deflect to dissipate the aether spheres!","Hold on, Fordola...
We end this now! For Ala Mhigo!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,6,11,0,False
5025,"InstanceContentType#7",0,30,"Emissary of the Dawn","","","","",0,"The Burn",582,0,False,"","","BNpcBase#0","Search for survivors.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
5026,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10000,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10001,"InstanceContentType#3",0,30,"Basic Training: Enemy Parties","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Middle La Noscea",42,0,False,"","","BNpcBase#0","Defeat one enemy group at a time.","You've come this far, now finish him!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10002,"InstanceContentType#3",0,30,"Under the Armor","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Central Shroud",43,0,False,"","","BNpcBase#0","When threatened, <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> will summon reinforcements. Stay alert!","Another wave! But unlike the last!",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10003,"InstanceContentType#3",0,30,"Basic Training: Enemy Strongholds","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Western Thanalan",44,0,False,"","","BNpcBase#0","Defeat <SheetEn(BNpcName,2,IntegerParameter(1),2,1)/> to open the first gate.","The safety mechanism on the gate will deactivate once all threats in the area have been removed.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10004,"InstanceContentType#3",0,30,"Hero on the Half Shell","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Central Thanalan",45,0,False,"","","BNpcBase#0","<Clickable(<SheetEn(BNpcName,2,IntegerParameter(1),2,1)/>)/> will attempt to heal <SheetEn(BNpcName,2,IntegerParameter(2),1,1)/>.","Silence those bandits!",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10005,"InstanceContentType#3",0,30,"Pulling Poison Posies","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"East Shroud",46,0,False,"","","BNpcBase#0","Lure enemies away from the ruptured pollen clusters before engaging them.","Yes! I do believe you have him! It won't be much longer now!",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10006,"InstanceContentType#3",0,30,"Stinging Back","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"South Shroud",47,0,False,"","","BNpcBase#0","Defeat the roaming bandits before engaging the stationary targets.","Lo! There is a conjurer in your midst! Find the cur and slay him!",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10007,"InstanceContentType#3",0,30,"All's Well that Ends in the Well","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"South Shroud",48,0,False,"","","BNpcBase#0","Use the guild-issue items to your advantage.","Briaxio's followers have rushed to his aid! Send several of your allies to drive off the reinforcements while those remaining keep Briaxio under control.",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10008,"InstanceContentType#3",0,30,"Flicking Sticks and Taking Names","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Central Shroud",49,0,False,"","","BNpcBase#0","Destroy the goblins' makeshift barricades and continue up the Matron's Lethe.","Stikflix Grumblytoss may not appear to be the most formidable of foes, but his realm-shaking explosives make him a force to be reckoned with. If one happens to land in your vicinity, you would take my advice and run.",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10009,"InstanceContentType#3",0,30,"More than a Feeler","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Upper La Noscea",50,0,False,"","","BNpcBase#0","Rotten jam will emerge from the stale bubbles if ignored. Burst them before they burst on their own.","Leave them stale bubbles be, and from them'll drop a dollop of rancid ooze almost as foul as me ma's gruel. If you don't want to see that happen, burst the bubbles quick.",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10010,"InstanceContentType#3",0,30,"Annoy the Void","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Lower La Noscea",51,0,False,"","","BNpcBase#0","Buso draws his strength from the blue flames. Extinguish the flames to make him more susceptible to your attacks.","Draw Buso away from the blue flames before extinguishing them!",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10011,"InstanceContentType#3",0,30,"Shadow and Claw","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Coerthas Central Highlands",52,0,False,"","","BNpcBase#0","Engage the shadowclaw.","Never before have I seen such mastery of the battlefield. You have far exceeded my expectations, adventurers.",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10012,"InstanceContentType#3",0,30,"Long Live the Queen","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Coerthas Central Highlands",53,0,False,"","","BNpcBase#0","<Clickable(<SheetEn(BNpcName,2,IntegerParameter(1),1,1)/>)/> will appear once her subjects are slain.","Sound the bells! The queen is dead!",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10013,"InstanceContentType#3",0,30,"Ward Up","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Mor Dhona",54,0,False,"","","BNpcBase#0","All five <SheetEn(BNpcName,3,IntegerParameter(1),2,1)/> must be defeated simultaneously.","You've done it! They can no longer escape their dark demesne!",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10014,"InstanceContentType#3",0,30,"Solemn Trinity","","music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,"Mor Dhona",55,0,False,"","","BNpcBase#0","Protect the Allagan artifacts from the quarreling gigants.","<Clickable(<SheetEn(BNpcName,3,IntegerParameter(1),1,1)/>)/>",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
10015,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
15000,"InstanceContentType#0",0,60,"","","","music/ffxiv/BGM_System_WinLoop.scd","",0,,0,0,False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"InstanceContentBuff#0","",0,-1,0,0,0,0,False
