key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
604,"Thin Ice","Having trouble maintaining a solid foothold upon ice-covered ground.","ui/icon/015000/015615.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,100,False,False,False,0,0,False,0,False,False,0,7,False
605,"Frostbite","Sustaining ice damage over time.","ui/icon/015000/015525.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
606,"Frozen","Ice has begun forming on gear. A stack of 4 will result in <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Deep Freeze<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>.","ui/icon/017000/017661.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
607,"Snowball","Trapped inside a giant ball of packed snow.","ui/icon/015000/015611.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
608,"Death Throes","Held firmly by the leg and unable to move.","ui/icon/015000/015003.tex",0,1,2,"dk05th_stdn0t","",False,True,False,False,False,False,False,True,True,100,False,False,True,0,0,False,0,False,False,0,0,False
609,"Seized","Held in a vicelike grip and cannot act. Taking damage over time.","ui/icon/015000/015564.tex",0,1,2,"dk05th_stdn0t","",True,False,True,False,False,False,False,True,True,0,False,False,False,500,0,False,0,False,False,0,0,False
610,"Petrification","Stone-like rigidity is preventing the execution of actions.","ui/icon/015000/015001.tex",0,1,2,"dk05ht_roc0t","dk10ht_roc0h",True,False,True,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,32,False
611,"Invigoration","Experiencing increased pep in one's step. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wet Plate<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow> status is removed upon executing <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Imp Punch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/017000/017901.tex",8,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
612,"Wet Plate","Sufficient water remains on the imp plate. Status removed if <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Imp Punch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is executed while Typhon is invigorated.","ui/icon/017000/017921.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,-12,0,False,0,False,False,0,0,False
613,"Imp","Transformed into an imp and only able to execute the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Imp Punch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/015000/015043.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,True,False,False,False,False,200,False,False,False,12,2,False,0,False,False,0,0,False
614,"Hidden","Unable to be detected. Movement speed is severely reduced.","ui/icon/010000/010607.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,False,False,False,0,1,False,0,False,True,0,2,False
615,"Hidden","Unable to be detected. Movement speed is severely reduced.","ui/icon/010000/010607.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,False,False,False,0,1,False,0,False,True,0,2,False
616,"Invisible","Unable to be detected by sight.","ui/icon/015000/015642.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,False,False,False,0,0,False,0,False,True,0,0,False
617,"Irradiated","Luminescence is being stored within the body and will result in an emission of Banishing Light once the effect ends.","ui/icon/015000/015641.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,0,False
618,"Area of Influence Up","Area of effect for actions is expanded.","ui/icon/017000/017981.tex",16,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,0,0,False,0,False,False,0,14,False
619,"Burns","Sustaining fire damage over time.","ui/icon/017000/017181.tex",16,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,False,100,0,False,0,False,False,0,0,False
620,"Pacification","Unable to use weaponskills.","ui/icon/015000/015017.tex",0,1,2,"dk05ht_ipws0t","",False,False,False,False,False,False,True,False,False,100,False,False,False,0,19,False,0,False,False,0,24,False
621,"Fire Resistance Down","Fire resistance is reduced.","ui/icon/017000/017941.tex",5,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,-20,0,False,0,False,False,0,0,False
622,"Rotting Lungs","Lungs are filled with noxious fumes and will emit the toxic vapors if subjected to further Rot Gas.","ui/icon/015000/015638.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
623,"Disease","Movement speed and HP recovered via healing magic are reduced.","ui/icon/015000/015014.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,100,False,False,False,-20,1,False,0,False,False,0,0,False
624,"Flesh Wound","Wounds dealt by a slashing weapon are bleeding, causing damage over time.","ui/icon/015000/015521.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,False,False,True,100,0,False,0,False,False,0,0,False
625,"Down for the Count","Unable to move or execute actions.","ui/icon/015000/015044.tex",0,1,2,"dk05ht_sta0h","",True,False,True,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
626,"Out of the Action","Unable to execute actions.","ui/icon/015000/015045.tex",0,1,2,"dk05ht_sta0h","",False,False,True,False,False,False,False,True,True,100,False,False,False,0,0,False,0,False,False,0,0,False
627,"Neurolink","A powerful Allagan device is limiting strength.","ui/icon/015000/015545.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
628,"Damage Down","Damage dealt is reduced.","ui/icon/018000/018441.tex",16,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
629,"Infirmity","HP recovery via healing magic is reduced.","ui/icon/017000/017961.tex",16,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
630,"Heavy","Chocobo speed is reduced.","ui/icon/016000/016576.tex",0,1,2,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
631,"Tireless","Chocobo has limitless stamina.","ui/icon/016000/016577.tex",0,1,1,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
632,"Frenzied","Chocobo is panicked and accelerating out of control.","ui/icon/016000/016578.tex",0,1,2,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
633,"Lamed","Chocobo is injured and cannot accelerate.","ui/icon/016000/016579.tex",0,1,2,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
634,"Silenced","Chocobo has lost its wark and cannot use race abilities.","ui/icon/016000/016580.tex",0,1,2,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
635,"Distracted","Chocobo is discomposed and refuses to use race items.","ui/icon/016000/016581.tex",0,1,2,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
636,"Brand of the Sullen","Damage taken by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Sullen Gaze<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/018000/018041.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
637,"Brand of the Ireful","Damage taken by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Ireful Gaze<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/018000/018061.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
638,"Vulnerability Up","Damage taken is increased.","ui/icon/015000/015020.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
639,"Pyretic","Fire-aspected damage is taken with every action.","ui/icon/015000/015647.tex",0,1,2,"dk05th_stdn0t","dk10ht_hea0s",False,False,False,False,False,False,False,False,False,99,False,False,False,100,0,False,0,False,False,0,0,True
640,"Poison Resistance Up","Poison resistance is increased.","ui/icon/015000/015648.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,100,0,False,0,False,False,0,0,False
641,"Choco Reflect","All non-area of effect enfeeblements are being repelled back to their point of origin.","ui/icon/016000/016582.tex",0,1,1,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
642,"Bleeding","Sustaining damage over time.","ui/icon/015000/015530.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
643,"Bleeding","Sustaining damage over time.","ui/icon/017000/017121.tex",8,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,False,10,0,False,0,False,False,0,0,False
644,"Chicken","Transformed into a chicken and unable to execute actions.","ui/icon/015000/015640.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,True,False,False,False,False,100,False,False,False,-50,2,False,0,False,False,0,0,False
645,"Digesting","Taking damage over time as body tissue is slowly broken down by gastric fluid. Damage taken from other attacks is also increased.","ui/icon/018000/018081.tex",8,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,False,False,False,5,0,False,0,False,False,0,0,False
646,"Abandonment","Will suffer Fear when straying too far from party members.","ui/icon/015000/015649.tex",0,1,2,"dk05th_stdn0t","g3fc_sta_lone0c",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
647,"Atrophy","All attributes are reduced by 30%.","ui/icon/015000/015639.tex",0,1,2,"","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
648,"Rehabilitation","Regenerating HP over time.","ui/icon/015000/015532.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,100,0,False,0,False,False,0,0,False
649,"Attack Up","Attack power is enhanced.","ui/icon/015000/015050.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,20,0,False,0,False,False,0,0,False
650,"Attack Magic Potency Up","Attack magic potency is enhanced.","ui/icon/015000/015054.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,20,0,False,0,False,False,0,0,False
651,"Haste","Weaponskill cast/recast time, spell cast/recast time, and auto-attack delay are reduced.","ui/icon/015000/015008.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,-20,0,False,0,False,False,0,0,False
652,"HP & MP Boost","Maximum HP and MP are increased.","ui/icon/015000/015085.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,20,0,False,0,False,False,0,0,False
653,"Battle High","Damage dealt is increased and adrenaline builds faster.","ui/icon/016000/016215.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,1,False,False,False,20,3,True,0,False,False,0,0,False
654,"Battle Fever","Damage dealt is increased further and adrenaline builds faster than when experiencing a Battle High.","ui/icon/016000/016216.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,1,False,False,False,40,3,True,0,False,False,0,0,False
655,"Aegis Boon","Damage taken is reduced.","ui/icon/014000/014823.tex",0,121,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,-50,0,True,0,False,False,0,0,False
656,"Invincibility","Invulnerable to all damage.","ui/icon/015000/015024.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,0,0,False,0,False,False,0,0,False
657,"Physical Vulnerability Up","Physical damage taken is increased.","ui/icon/018000/018001.tex",16,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
658,"Magic Vulnerability Up","Magic damage taken is increased.","ui/icon/018000/018021.tex",16,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
659,"Blight","Sustaining damage over time as lungs are filled with corruption. Damage taken from other attacks is also increased.","ui/icon/015000/015643.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,100,0,False,0,False,False,0,0,False
660,"Extend","Temporal flow is disrupted.","ui/icon/015000/015644.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,False,0,False,False,False,0,0,False,0,False,False,0,0,False
661,"Double","The next action initiated will be executed twice.","ui/icon/015000/015645.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,False,0,0,False,0,False,False,0,0,False
662,"Triple","The next action initiated will be executed thrice.","ui/icon/015000/015646.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,0,False,False,False,0,0,False,0,False,False,0,0,False
663,"Red Light","You are no longer allowed to move. All that's left is to pray the snort misses its mark.","ui/icon/016000/016217.tex",0,1,2,"dk05th_stdn0t","",True,False,False,True,False,False,False,False,True,100,False,False,False,0,0,False,0,False,False,0,0,False
664,"Prey","Marked as prey. Any party members you wander near will become marked in your stead.","ui/icon/015000/015026.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
665,"Slippery Prey","Unable to be marked as prey by would-be predators.","ui/icon/015000/015027.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,0,False
666,"Electrocution","Sustaining lightning damage over time.","ui/icon/015000/015528.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
667,"Fetters","Unable to execute actions.","ui/icon/015000/015545.tex",0,1,2,"dk05th_stdn0t","",True,False,True,True,False,False,False,True,False,100,False,False,False,0,4,False,0,False,False,0,0,False
668,"Fetters","Unable to execute actions.","ui/icon/015000/015545.tex",0,1,2,"dk05th_stdn0t","",False,False,True,True,False,False,False,True,False,100,False,False,False,0,4,False,0,False,False,3,0,False
669,"Movement Speed Up","Movement speed is increased.","ui/icon/010000/010101.tex",0,1,1,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
670,"Fire Resistance Down","Fire resistance is reduced.","ui/icon/017000/017941.tex",2,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,-50,0,False,0,False,False,0,0,False
671,"Invincibility","Invulnerable to all damage.","ui/icon/015000/015024.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
672,"Damage Up","Damage dealt is increased.","ui/icon/017000/017061.tex",3,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
673,"Nanoparticles","Nanoparticles have invaded the body. If buildup continues, severe biomass atrophy may occur.","ui/icon/018000/018221.tex",8,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
674,"Resin","A sticky substance covers the body, reducing movement speed.","ui/icon/015000/015653.tex",0,1,2,"dk05ht_grv0h","dk10ht_grv0h",False,False,False,False,False,False,False,True,True,100,False,False,False,0,1,False,0,False,False,0,0,False
675,"","","ui/icon/015000/015617.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
676,"Concealed","Unable to be detected from a distance.","ui/icon/015000/015673.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
677,"Concentrated Poison","Powerful poison is slowly draining HP while HP recovery via healing magic is reduced.","ui/icon/015000/015672.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,50,False,False,False,300,0,False,0,False,False,0,0,False
678,"Tailwind","Wind is buffeting the body, increasing evasion.","ui/icon/018000/018261.tex",16,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,100,0,False,0,False,False,0,0,False
679,"Windwall","A wall of wind surrounds the body, allowing for evasion of all attacks.","ui/icon/015000/015674.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,200,False,False,False,0,0,False,0,False,False,0,16,False
680,"Directional Parry","Parry rate is increased for all attacks from a certain direction.","ui/icon/015000/015046.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,15,False
681,"Offensive Optimization","Battle tactics optimized for offense. Damage dealt is increased.","ui/icon/015000/015048.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,100,False,False,False,20,2,False,0,False,False,0,0,False
682,"Defensive Optimization","Battle tactics optimized for defense. Damage taken is reduced.","ui/icon/015000/015047.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,100,False,False,False,-20,2,False,0,False,False,0,0,False
683,"Blessing of Earth","An earthen barrier is nullifying damage. If the barrier retains power when the effect ends, the Blessing of Fire will be granted.","ui/icon/015000/015103.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
684,"Blessing of Fire","Damage dealt and critical hit rate are increased.","ui/icon/015000/015100.tex",0,1,1,"dk05th_stup0t","dk10ht_fir2c",False,False,False,False,False,False,False,False,False,0,False,False,False,300,0,False,0,False,False,0,0,False
685,"Wind Resistance Down","Resistance to wind damage is reduced.","ui/icon/018000/018201.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,-50,0,False,0,False,False,0,0,False
686,"Poison","Toxins are causing damage over time.","ui/icon/015000/015007.tex",0,1,2,"dk05ht_poi0s","",False,False,False,False,False,False,False,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
687,"Damage Up","Damage dealt is increased.","ui/icon/015000/015519.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
688,"Hypercharge","Battle turret is overcharged.","ui/icon/013000/013012.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
689,"Mana Capacitor","Restoring MP over time.","ui/icon/013000/013013.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,0,False,False,False,30,0,True,0,False,False,0,0,False
690,"Muscle Activator","Gradually regenerating TP.","ui/icon/013000/013014.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,True,0,False,False,False,0,0,True,0,False,False,0,0,False
691,"Marked for Vulnerability Up","Physical damage taken is increased following execution of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Digititis<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/015000/015659.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
692,"Marked for Damage Down","Damage dealt is reduced following execution of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Digititis<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/015000/015660.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
693,"Marked for Healing Magic Down","HP recovery via healing magic is reduced following execution of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Digititis<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/015000/015661.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
694,"Hard Marked","The marked status cannot be moved to another ally.","ui/icon/015000/015662.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
695,"Physical Vulnerability Up","Physical damage taken is increased.","ui/icon/015000/015053.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
696,"Damage Down","Damage dealt is reduced.","ui/icon/015000/015520.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
697,"Healing Magic Down","HP recovery via healing magic is reduced.","ui/icon/015000/015572.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,-50,0,False,0,False,False,0,0,False
698,"Positive Charge","Exhibiting a positive magnetic charge.","ui/icon/015000/015663.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
699,"Negative Charge","Exhibiting a negative magnetic charge.","ui/icon/015000/015664.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
700,"Throttle","Windpipe is crushed. KO is imminent.","ui/icon/015000/015665.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
701,"Battle Efficiency Down","",,0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,-50,0,True,0,False,False,0,0,False
702,"Bloated","The bomb's body is filled to bursting with deadly gas.","ui/icon/017000/017101.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,True,0,False,False,0,0,False
703,"Draconian Gaze","The Dragon's Eye is limiting Nidhogg's strength.","ui/icon/015000/015657.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,True,0,False,False,0,0,False
704,"Draconian Light","The Dragon's Eye is significantly reducing damage taken.","ui/icon/015000/015658.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,-99,0,True,0,False,False,0,0,False
705,"Transfiguration","Corporeal form has been altered.","ui/icon/016000/016214.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,True,False,False,False,False,100,False,False,False,0,2,False,0,False,False,0,0,False
706,"Luminous Aetheroplasm","Luminous aetheroplasm buildup has occurred. If it continues, exhaust will be released to relieve pressure.","ui/icon/018000/018121.tex",4,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
707,"Decree Nisi A","If <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Decree Nisi B<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is also issued, steam regulator ruling becomes <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Decree Absolute<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and death sentence is carried out.","ui/icon/018000/018141.tex",5,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,False,False,False,20,0,False,0,False,False,0,0,False
708,"Decree Nisi B","If <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Decree Nisi A<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is also issued, steam regulator ruling becomes <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Decree Absolute<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and death sentence is carried out.","ui/icon/018000/018161.tex",5,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,False,False,False,20,0,False,0,False,False,0,0,False
709,"Heavy Feet","Movement speed is reduced.","ui/icon/015000/015653.tex",0,1,2,"dk05th_stdn0t","dk10ht_grv0h",False,False,False,False,False,False,False,False,False,199,False,False,False,0,1,False,0,False,False,0,0,False
710,"Charge","The order to charge has been given.","ui/icon/015000/015654.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
711,"Temporary Insanity","Overcome with temporary insanity. Unable to execute actions. Enmity is reset when effect ends.","ui/icon/015000/015655.tex",0,1,2,"dk05th_stdn0t","",True,False,True,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
712,"Tempered Will","Immune to knockback and draw-in effects.","ui/icon/010000/010153.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,10,False,False,False,0,0,False,0,False,False,0,0,False
713,"Severe Damage","Unable to move.","ui/icon/015000/015656.tex",0,1,2,"dk05th_stdn0t","",True,False,True,False,False,False,False,True,True,200,False,False,False,4,0,False,0,False,False,0,0,False
714,"Vulnerability Up","Damage taken is increased.","ui/icon/017000/017101.tex",5,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,False,False,False,10,0,False,0,False,False,0,0,False
715,"Staggered","Unable to execute actions.","ui/icon/015000/015044.tex",0,1,2,"dk05th_stdn0t","",True,False,True,False,False,False,False,False,False,80,False,False,False,0,4,False,0,False,False,0,0,False
716,"Turbulence","Violent atmospheric disruption is causing damage over time. Increased turbulence results in increased vulnerability to Bismarck's magicks.","ui/icon/017000/017241.tex",5,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
717,"Will of the Wind","Under the influence of the wind magicks of the so'sanuwa.","ui/icon/015000/015650.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
718,"Will of the Water","Under the influence of the water magicks of the ul'sanuwa.","ui/icon/015000/015651.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
719,"Whaleback","Able to deal damage to Bismarck, but susceptible to the primal's magicks.","ui/icon/015000/015652.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,40,False,False,False,0,0,True,0,False,False,0,0,False
720,"Slashing Resistance Up","Slashing resistance is increased.","ui/icon/015000/015537.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,30,0,False,0,False,False,0,0,False
721,"Piercing Resistance Up","Piercing resistance is increased.","ui/icon/015000/015536.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,30,0,False,0,False,False,0,0,False
722,"Blunt Resistance Up","Blunt resistance is increased.","ui/icon/015000/015535.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,30,0,False,0,False,False,0,0,False
723,"Aetherochemical Bomb","An aetherochemical bomb is affixed to your person, and it is only a matter of time before it detonates.","ui/icon/015000/015606.tex",0,1,2,"dk05th_stdn0t","noroi_awl0f",False,False,False,False,False,False,True,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
724,"Strength Down","Strength is reduced.","ui/icon/015000/015080.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-5,0,False,0,False,False,0,0,False
725,"Goring Blade","Wounds are bleeding, causing damage over time.","ui/icon/012000/012507.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
