key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
336,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
337,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
338,"s1b7_2","ffxiv/sea_s1/bah/s1b7/level/s1b7",1,"ザナラーン","ザナラーン","エオルゼア地下空間","default/00","LoadingImage#4",0,12,0,False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Con_Bahamut.scd",,,,"QuestBattle#0","青燐精製所",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
339,"s1h1","ffxiv/sea_s1/hou/s1h1/level/s1h1",1,"ラノシア","ラノシア","ミスト・ヴィレッジ","s1h1/01","LoadingImage#2",0,13,0,False,32,True,0,True,False,True,False,,,,"ArrayEventHandler#852431","QuestBattle#0","リムサ・ロミンサ：下甲板層",-1,78,-1,False,"新生エオルゼア",0,0,0,"究極幻想アルテマウェポン",False,False,0,False,False,False
340,"f1h1","ffxiv/fst_f1/hou/f1h1/level/f1h1",1,"黒衣森","黒衣森","ラベンダーベッド","f1h1/01","LoadingImage#3",0,13,0,False,34,True,0,True,False,True,False,,,,"ArrayEventHandler#852427","QuestBattle#0","グリダニア：新市街",-1,78,-1,False,"新生エオルゼア",0,0,0,"究極幻想アルテマウェポン",False,False,0,False,False,False
341,"w1h1","ffxiv/wil_w1/hou/w1h1/level/w1h1",1,"ザナラーン","ザナラーン","ゴブレットビュート","w1h1/01","LoadingImage#4",0,13,0,False,33,True,0,True,False,True,False,,,,"ArrayEventHandler#852430","QuestBattle#0","ウルダハ：ナル回廊",-1,78,-1,False,"新生エオルゼア",0,0,0,"究極幻想アルテマウェポン",False,False,0,False,False,False
342,"f1i1","ffxiv/fst_f1/ind/f1i1/level/f1i1",1,"黒衣森","黒衣森","ラベンダーベッド：コテージ","f1i1/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","グリダニア：新市街",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
343,"f1i2","ffxiv/fst_f1/ind/f1i2/level/f1i2",1,"黒衣森","黒衣森","ラベンダーベッド：ハウス","f1i2/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","グリダニア：新市街",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
344,"f1i3","ffxiv/fst_f1/ind/f1i3/level/f1i3",1,"黒衣森","黒衣森","ラベンダーベッド：レジデンス","f1i3/01","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","グリダニア：新市街",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
345,"w1i1","ffxiv/wil_w1/ind/w1i1/level/w1i1",1,"ザナラーン","ザナラーン","ゴブレットビュート：コテージ","w1i1/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","ウルダハ：ナル回廊",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
346,"w1i2","ffxiv/wil_w1/ind/w1i2/level/w1i2",1,"ザナラーン","ザナラーン","ゴブレットビュート：ハウス","w1i2/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","ウルダハ：ナル回廊",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
347,"w1i3","ffxiv/wil_w1/ind/w1i3/level/w1i3",1,"ザナラーン","ザナラーン","ゴブレットビュート：レジデンス","w1i3/01","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","ウルダハ：ナル回廊",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
348,"w1fb","ffxiv/wil_w1/fld/w1fb/level/w1fb",1,"ザナラーン","ザナラーン","ポルタ・デクマーナ","w1fb/00","LoadingImage#4",2,10,68,False,31,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,17,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
349,"w1d6","ffxiv/wil_w1/dun/w1d6/level/w1d6",1,"ザナラーン","ザナラーン","カッパーベル銅山","w1d6/01","LoadingImage#4",2,3,18,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
350,"f1d4","ffxiv/fst_f1/dun/f1d4/level/f1d4",1,"黒衣森","黒衣森","ハウケタ御用邸","f1d4/01","LoadingImage#3",2,3,19,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
351,"l1e1","ffxiv/lak_l1/evt/l1e1/level/l1e1",1,"モードゥナ","モードゥナ","石の家","l1e1/01","LoadingImage#6",0,15,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#852110","QuestBattle#0","レヴナンツトール",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
352,"","",0,"","","","","LoadingImage#0",0,0,0,False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
353,"z1z1","ex2/02_est_e3/fld/e3ff/level/e3ff",1,"オサード","オサード","クガネ大橋","e3ff/00","LoadingImage#10",2,10,70,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,327,-1,False,"紅蓮のリベレーター",0,0,0,"",False,False,0,False,False,False
354,"z1z2","ex3/01_nvt_n4/fld/n4fa/level/n4fa",1,"ノルヴラント","ノルヴラント","妖精王の舞踏場","n4fa/00","LoadingImage#16",2,10,71,False,103,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,418,-1,False,"漆黒のヴィランズ",0,0,0,"",False,False,0,False,False,False
355,"f1b1","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"黒衣森","黒衣森","メテオの陰地","f1b1/00","LoadingImage#3",2,16,98,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,39,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
356,"f1b2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"黒衣森","黒衣森","バインディングコイル","f1b2/01","LoadingImage#3",2,16,99,False,28,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,40,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
357,"f1b3","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"黒衣森","黒衣森","ラグナロク級三番艦：艦体中央部","f1b3/01","LoadingImage#3",2,16,100,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,41,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
358,"f1b4","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,"黒衣森","黒衣森","ラグナロク級三番艦：作戦室","f1b4/00","LoadingImage#3",2,17,101,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,42,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
359,"o1fa_2","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,"ラノシア","ラノシア","対リヴァイアサン双胴船","o1fa/00","LoadingImage#2",2,10,73,False,38,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,37,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
360,"w1d7","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,"ザナラーン","ザナラーン","ハラタリ修練所","w1d7/00","LoadingImage#4",2,3,21,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
361,"s1d5","ffxiv/sea_s1/dun/s1d5/level/s1d5",1,"ラノシア","ラノシア","ハルブレーカー・アイル","s1d5/00","LoadingImage#2",2,3,23,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,50,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
362,"s1d6","ffxiv/sea_s1/dun/s1d6/level/s1d6",1,"ラノシア","ラノシア","ブレイフロクスの野営地","s1d6/00","LoadingImage#2",2,3,20,False,37,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,43,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
363,"f1d5","ffxiv/fst_f1/dun/f1d5/level/f1d5",1,"黒衣森","黒衣森","古アムダプール市街","f1d5/01","LoadingImage#3",2,3,22,False,40,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,38,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
364,"f1fa_2","ffxiv/fst_f1/fld/f1fa/level/f1fa",1,"黒衣森","黒衣森","茨の園","f1fa/00","LoadingImage#3",2,10,67,False,30,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
365,"r1d2","ffxiv/roc_r1/dun/r1d2/level/r1d2",1,"クルザス","クルザス","ストーンヴィジル","r1d2/00","LoadingImage#5",2,3,25,False,42,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,45,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
366,"r1fb","ffxiv/roc_r1/fld/r1fb/level/r1fb",1,"クルザス","クルザス","グリフィン大橋","r1fb/00","LoadingImage#5",2,3,76,False,0,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,44,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
367,"w1d8","ffxiv/wil_w1/dun/w1d8/level/w1d8",1,"ザナラーン","ザナラーン","カルン埋没寺院","w1d8/01","LoadingImage#4",2,3,26,False,41,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
368,"r1f1_battle","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","聖ダナフェンの落涙","r1f1/00","LoadingImage#5",2,10,74,False,21,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
369,"w1d2_battle","ffxiv/wil_w1/dun/w1d2/level/w1d2",1,"ザナラーン","ザナラーン","獣闘の間","w1d2/00","LoadingImage#4",2,10,75,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
370,"f1b5","ffxiv/fst_f1/bah/f1b5/level/f1b5",1,"黒衣森","黒衣森","ラグナロク級三番艦：第一艦橋","default/00","LoadingImage#3",0,12,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#852619","QuestBattle#0","青燐精製所",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
371,"r1d3","ffxiv/roc_r1/dun/r1d3/level/r1d3",1,"クルザス","クルザス","スノークローク大氷壁","r1d3/00","LoadingImage#5",2,3,27,False,42,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,64,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
372,"l1r2","ffxiv/lak_l1/rad/l1r2/level/l1r2",1,"モードゥナ","モードゥナ","シルクスの塔","l1r2/01","LoadingImage#6",2,8,102,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,51,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
373,"f1d6","ffxiv/fst_f1/dun/f1d6/level/f1d6",1,"黒衣森","黒衣森","タムタラの墓所","f1d6/00","LoadingImage#3",2,3,24,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
374,"f1fb","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"黒衣森","黒衣森","古木の神判地","f1fb/00","LoadingImage#3",2,10,77,False,43,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
375,"f1fb_2","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"黒衣森","黒衣森","古木の神判地","f1fb/00","LoadingImage#3",2,10,78,False,43,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
376,"l1p1","ffxiv/lak_l1/pvp/l1p1/level/l1p1",4,"モードゥナ","モードゥナ","カルテノー平原：外縁遺跡群","l1p1/00","LoadingImage#6",2,18,127,False,0,False,0,True,False,True,True,,,,,"QuestBattle#0","",-1,58,-1,True,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
377,"r1fc","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"クルザス","クルザス","アク・アファー円形劇場","r1fc/00","LoadingImage#5",2,10,79,False,46,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,65,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
378,"r1fc_2","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"クルザス","クルザス","アク・アファー円形劇場","r1fc/00","LoadingImage#5",2,10,80,False,46,False,2,True,False,False,False,,,,,"QuestBattle#0","",-1,66,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
379,"e0090","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01","LoadingImage#6",3,9,380,False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd",,,,"QuestBattle#89","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
380,"f1b1_2","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"黒衣森","黒衣森","メテオの陰地","f1b1/00","LoadingImage#3",2,16,103,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,46,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
381,"f1b2_2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"黒衣森","黒衣森","バインディングコイル","f1b2/01","LoadingImage#3",2,16,104,False,28,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,47,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
382,"f1b3_2","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"黒衣森","黒衣森","ラグナロク級三番艦：艦体中央部","f1b3/01","LoadingImage#3",2,16,105,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,48,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
383,"f1b4_2","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,"黒衣森","黒衣森","ラグナロク級三番艦：作戦室","f1b4/00","LoadingImage#3",2,17,106,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,49,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
384,"s1i4","ffxiv/sea_s1/ind/s1i4/level/s1i4",1,"ラノシア","ラノシア","ミスト・ヴィレッジ：プライベートルーム","s1i4/00","LoadingImage#2",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","リムサ・ロミンサ：下甲板層",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
385,"f1i4","ffxiv/fst_f1/ind/f1i4/level/f1i4",1,"黒衣森","黒衣森","ラベンダーベッド：プライベートルーム","f1i4/00","LoadingImage#3",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","グリダニア：新市街",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
386,"w1i4","ffxiv/wil_w1/ind/w1i4/level/w1i4",1,"ザナラーン","ザナラーン","ゴブレットビュート：プライベートルーム","w1i4/00","LoadingImage#4",0,14,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","ウルダハ：ナル回廊",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
387,"s1d7","ffxiv/sea_s1/dun/s1d7/level/s1d7",1,"ラノシア","ラノシア","サスタシャ浸食洞","s1d7/00","LoadingImage#2",2,3,28,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,69,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
388,"w1ed","ffxiv/wil_w1/evt/w1ed/level/w1ed",1,"ザナラーン","ザナラーン","チョコボスクウェア","w1ed/00","LoadingImage#4",0,19,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","ゴールドソーサー",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
389,"s1fb","ffxiv/sea_s1/fld/s1fb/level/s1fb",1,"ラノシア","ラノシア","チョコボスクウェア","s1fb/00","LoadingImage#4",3,20,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,85,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
390,"w1fc","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,"ザナラーン","ザナラーン","チョコボスクウェア","w1fc/01","LoadingImage#4",3,20,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,84,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
391,"f1fc","ffxiv/fst_f1/fld/f1fc/level/f1fc",1,"黒衣森","黒衣森","チョコボスクウェア","f1fc/00","LoadingImage#4",3,20,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,86,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
392,"f1e6","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,"黒衣森","黒衣森","十二神大聖堂","f1e6/00","LoadingImage#3",0,22,0,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","グリダニア：新市街",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
393,"f1e6_prv","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,"黒衣森","黒衣森","十二神大聖堂","f1e6/00","LoadingImage#3",0,22,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#852711","QuestBattle#0","グリダニア：新市街",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
394,"f1f3_battle","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","default/00","LoadingImage#3",2,10,82,False,45,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,59,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
395,"r1e2","ffxiv/roc_r1/evt/r1e2/level/r1e2",1,"クルザス","クルザス","応接室","r1e2/00","LoadingImage#5",0,15,0,False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#852773","QuestBattle#0","キャンプ・ドラゴンヘッド",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
396,"f1d3_battle","ffxiv/fst_f1/dun/f1d3/level/f1d3",1,"黒衣森","黒衣森","古城アムダプール","default/00","LoadingImage#3",2,3,85,False,28,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,80,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
397,"r2f1","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,"クルザス","クルザス","クルザス西部高地","r2f1/00","LoadingImage#5",0,1,0,False,49,False,1,True,True,True,False,,,,"ArrayEventHandler#852807","QuestBattle#0","ファルコンネスト",-1,0,-1,False,"蒼天のイシュガルド",0,4,1,"円形劇場の激闘",False,False,0,False,False,False
398,"d2f1","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,"ドラヴァニア","ドラヴァニア","高地ドラヴァニア","d2f1/00","LoadingImage#8",0,1,0,False,50,False,0,True,True,True,False,,,,"ArrayEventHandler#852806","QuestBattle#0","テイルフェザー",-1,0,-1,False,"蒼天のイシュガルド",0,2,2,"武神降臨",False,False,0,False,False,False
399,"d2f2","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,"ドラヴァニア","ドラヴァニア","低地ドラヴァニア","d2f2/00","LoadingImage#8",0,1,0,False,51,False,0,True,True,True,False,,,,"ArrayEventHandler#852826","QuestBattle#0","イディルシャイア",-1,0,-1,False,"蒼天のイシュガルド",0,3,3,"隠者マトーヤ",False,False,0,False,False,False
400,"d2f3","ex1/02_dra_d2/fld/d2f3/level/d2f3",1,"ドラヴァニア","ドラヴァニア","ドラヴァニア雲海","d2f3/00","LoadingImage#8",0,1,0,False,52,False,0,True,True,True,False,,,,"ArrayEventHandler#852816","QuestBattle#0","モグモグホーム",-1,0,-1,False,"蒼天のイシュガルド",2,9,4,"それぞれの想い",False,False,0,False,False,False
401,"a2f1","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,"アバラシア","アバラシア","アバラシア雲海","a2f1/00","LoadingImage#7",0,1,0,False,53,False,0,True,True,True,False,,,,"ArrayEventHandler#852817","QuestBattle#0","キャンプ・クラウドトップ",-1,0,-1,False,"蒼天のイシュガルド",1,8,5,"魔大陸の鍵",False,False,0,False,False,False
402,"a2f2","ex1/03_abr_a2/fld/a2f2/level/a2f2",1,"アバラシア","アバラシア","アジス・ラー","a2f2/00","LoadingImage#7",0,1,0,False,54,False,0,True,True,True,False,,,,"ArrayEventHandler#852856","QuestBattle#0","ポート・ヘリックス",-1,0,-1,False,"蒼天のイシュガルド",0,1,6,"青き鎧の猛者",False,False,0,False,False,False
403,"ec008","ex2/01_gyr_g3/dun/g3d2/level/g3d2",1,"ギラバニア","ギラバニア","アラミゴ","g3d2/02","LoadingImage#12",1,29,282,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,263,-1,False,"紅蓮のリベレーター",0,0,0,"",False,False,0,False,True,False
404,"e0091","ffxiv/sea_s1/twn/s1t2/level/s1t2",1,"ラノシア","リムサ・ロミンサ市街","リムサ・ロミンサ：下甲板層","s1t2/01","LoadingImage#2",3,9,381,False,15,True,0,True,False,False,False,"music/ffxiv/BGM_Event_BattleOverture.scd",,,,"QuestBattle#90","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
405,"e0092","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00","LoadingImage#2",3,9,382,False,19,False,0,True,False,False,False,,,,,"QuestBattle#91","",300,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
406,"e0093","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00","LoadingImage#2",3,9,383,False,19,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#92","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
407,"e0094","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,"ラノシア","ラノシア","ロータノ海","o1e2/00","LoadingImage#2",3,9,384,False,40,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#93","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
408,"e0095","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/01","LoadingImage#2",3,9,385,False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#94","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
409,"e0096","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,"ラノシア","リムサ・ロミンサ市街","リムサ・ロミンサ：上甲板層","s1t1/01","LoadingImage#2",3,9,386,False,40,False,0,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#95","",300,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
410,"e0097","ffxiv/wil_w1/fld/w1f5/level/w1f5",1,"ザナラーン","ザナラーン","北ザナラーン","w1f5/00","LoadingImage#4",3,9,387,False,13,False,0,True,False,False,False,"music/ffxiv/BGM_Con_Teikoku_Boss.scd",,,,"QuestBattle#101","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
411,"e0098","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/01","LoadingImage#2",3,9,388,False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#96","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
412,"e0099","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,"ラノシア","ラノシア","高地ラノシア","s1f5/00","LoadingImage#2",3,9,389,False,20,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#97","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
413,"e0100","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00","LoadingImage#2",3,9,390,False,19,False,0,True,False,False,False,,,,,"QuestBattle#98","",100,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
414,"e0101","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/01","LoadingImage#2",3,9,391,False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#99","",-1,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
415,"e0102","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00","LoadingImage#2",3,9,392,False,36,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#100","",100,0,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,True,False
416,"d2d3","ex1/02_dra_d2/dun/d2d3/level/d2d3",1,"ドラヴァニア","ドラヴァニア","グブラ幻想図書館","d2d3/00","LoadingImage#8",2,3,31,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,90,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
417,"w1fc_tutorial","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,"ザナラーン","ザナラーン","チョコボスクウェア","w1fc/02","LoadingImage#4",3,20,0,False,0,False,0,True,False,False,False,"music/ffxiv/BGM_GlodSaucer_Race.scd",,,,"QuestBattle#0","",-1,83,-1,False,"新生エオルゼア",0,0,0,"",False,False,0,False,False,False
418,"r2t1","ex1/01_roc_r2/twn/r2t1/level/r2t1",1,"クルザス","イシュガルド市街","イシュガルド：下層","r2t1/00","LoadingImage#5",0,0,0,False,47,False,1,True,False,False,False,,,,"ArrayEventHandler#852799","QuestBattle#0","イシュガルド：下層",-1,0,-1,False,"蒼天のイシュガルド",0,5,0,"",False,False,0,False,False,False
419,"r2t2","ex1/01_roc_r2/twn/r2t2/level/r2t2",1,"クルザス","イシュガルド市街","イシュガルド：上層","r2t2/00","LoadingImage#5",0,0,0,False,48,False,1,True,False,False,False,,,,"ArrayEventHandler#852841","QuestBattle#0","イシュガルド：下層",-1,0,-1,False,"蒼天のイシュガルド",0,6,0,"",False,False,0,False,False,False
420,"a2d2","ex1/03_abr_a2/dun/a2d2/level/a2d2",1,"アバラシア","アバラシア","ネバーリープ","a2d2/00","LoadingImage#7",2,3,33,False,0,False,0,True,False,False,False,,,,,"QuestBattle#0","",-1,109,-1,False,"蒼天のイシュガルド",0,0,0,"",False,False,0,False,False,False
