key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
47,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_DravaniaL_04.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dundra/dundra2d710/dundra2d710,6331749,196,0,FALSE,,,BNpcBase#5219,악마서 복도 도달,1초 후 메테오가 떨어집니다…….,55,0,0,70,0,77540,35,0,0,22893,34412,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#90,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
48,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_Gri_09.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunfst/dunfst1da10/dunfst1da10,6562680,219,0,FALSE,,,BNpcBase#5564,모든 문 돌파,제국군 인증 열쇠 보유 수,56,0,0,80,0,84380,50,0,0,24970,37455,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#104,50,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
49,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_DravaniaH_02.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dundra/dundra2d810/dundra2d810,6610258,221,0,FALSE,,,BNpcBase#5531,영봉의 상처 도달,영봉의 심장 돌파,57,0,0,80,0,90837,50,0,0,26608,40187,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#103,50,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
50,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D02.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunest/dunest3d110/dunest3d110,6526606,235,0,FALSE,,,BNpcBase#6243,소교쿠 연못정원 돌파,"으가가가가각……
나를 없앤다 한들 그 계집은………….",0,6000,92000,0,0,387564,0,0,0,109697,169160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015300,3840,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
51,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D07.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dungyr/dungyr3d310/dungyr3d310,6797021,236,0,FALSE,,,BNpcBase#6117,랄거의 어깨 돌파,"굉장해, 굉장해요! 커얼 두 마리를 해치우다니!
손에 땀을 쥐는 싸움이었어요!",0,0,0,30,0,255008,10,0,0,72372,182633,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#0,40,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
52,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D01.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunocn/dunocn3d110/dunocn3d110,6793825,238,0,FALSE,,,BNpcBase#6074,망령의 바위터 도달,"배를 끌어당긴 원흉을 토벌해 주시겠습니까?
저희는 배를 지키며 응급 수리를 하겠습니다!",0,6000,76000,0,0,291445,0,0,0,83412,127759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836550,3720,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
53,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D03.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunest/dunest3d210/dunest3d210,6797773,240,0,FALSE,,,BNpcBase#6155,전사 바르담의 사냥터에 도달,,0,6000,110000,0,0,433004,0,0,0,123532,189580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211210,3960,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,2,0,FALSE,0,0
54,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D04.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunest/dunest3d310/dunest3d310,6881322,241,0,FALSE,,,BNpcBase#6205,제III병기고 도달,,0,6000,129000,0,0,513505,0,0,0,146347,224730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424280,4080,InstanceContentRewardItem#120,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
55,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D05.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dungyr/dungyr3d110/dungyr3d110,6828756,242,0,FALSE,,,BNpcBase#6268,격납구획 돌파,"지지지지직…… 주행 시스템에 이상 감지…
주행 불가…… 주행 불가…….",0,6000,150000,0,0,540383,0,0,0,155971,237676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654510,4200,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
56,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D06.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dungyr/dungyr3d210/dungyr3d210,6879598,247,0,FALSE,,,BNpcBase#6039,제국 병사 제거,"호오, 견뎠군……!
당연히 그래야지……!",0,0,0,30,0,276689,10,0,0,78874,197811,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#121,40,0,InstanceContentBuff#0,,-1,0,0,4,0,FALSE,0,0
57,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D08.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunest/dunest3d410/dunest3d410,6881036,262,0,FALSE,,,BNpcBase#6089,케이센 정원에 도달,"동전이 쩔렁이면, 좀이 쑤시지!
다시 한 번 보여주지, 내 비검 '참마도'! ",0,0,0,30,0,266365,10,0,0,75777,190584,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#0,40,0,InstanceContentBuff#0,,-1,0,0,6,0,FALSE,0,0
58,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D09.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dungyr/dungyr3d410/dungyr3d410,7042419,279,0,FALSE,,,BNpcBase#6910,켈피의 영역에 도달,"××△ㄱㅣㅅㅜㄹ△××◎ㅁㅏㄹㅕㄱ◎××▼ㄱㅗㅇㄱㅡㅂ▼××
ㅈㅏㅍㅗㄱ, ㅈㅏㅍㅗㄱ, ㅈㅏㅍㅗㄱ, ㅈㅏㅍㅗㄱ…….",0,0,0,40,0,255008,15,0,0,72372,182633,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#125,40,0,InstanceContentBuff#0,,-1,0,0,0,6,FALSE,0,0
59,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D10.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunest/dunest3d510/dunest3d510,7167447,284,0,FALSE,,,BNpcBase#6996,귀문에 도달,우오오오오오오오!,0,0,0,50,0,296407,20,0,0,84274,212129,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#138,45,0,InstanceContentBuff#0,,-1,0,0,14,0,FALSE,0,0
60,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D11.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunabr/dunabr2d410/dunabr2d410,7170996,285,0,FALSE,,,BNpcBase#7058,현실확장실에 도달,"거기에 약물을 투여하면, 일시적으로 출력이 높아지고
전투 능력이 최대화되는 것이 특징으로…… 지지지지직!",0,0,0,50,0,290369,20,0,0,82464,207904,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#139,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
61,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D12.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunest/dunest3d610/dunest3d610,7335267,536,0,FALSE,,,BNpcBase#7203,용맥의 방에 도달,"하늘은 색을, 거짓은 진실을 덮어서 감춘다…….
공즉시색, 꿰뚫어볼 수 있겠느냐!",0,0,0,60,0,285723,25,0,0,81069,204650,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#142,45,0,InstanceContentBuff#0,,-1,0,0,18,0,FALSE,0,0
62,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D14.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dundra/dundra2d910/dundra2d910,7403523,584,0,FALSE,,,BNpcBase#7662,썩은 내 정원 도달,진흙왕의 알현실 도달,0,0,0,70,0,285723,35,0,0,81069,204650,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#149,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
63,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D13.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dunest/dunest3d710/dunest3d710,7558761,585,0,FALSE,,,BNpcBase#7672,헤데테트의 영역에 도달,공격할 낌새가 느껴집니다……. 안개 드래곤을 찾아 공격을 피하세요!,0,0,0,70,0,283400,35,0,0,80372,203024,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#150,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
64,InstanceContentType#2,0,90,,,music/ex2/BGM_EX2_Dan_D15.scd,music/ffxiv/BGM_System_WinLoop.scd,ex2/dungyr/dungyr3d510/dungyr3d510,7705971,611,0,FALSE,,,BNpcBase#7859,먼지투성이 광장에 도달,율리아와 안니아 격파,0,0,0,80,0,314889,50,0,0,89303,225582,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,4200,InstanceContentRewardItem#162,50,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
65,InstanceContentType#2,0,90,,,music/ex3/BGM_EX3_Dan_D02.scd,music/ffxiv/BGM_System_WinLoop.scd,ex3/dunnvt/dunnvt4d210/dunnvt4d210,7814768,649,0,FALSE,,,BNpcBase#8146,선잠의 샘에 도달,"이, 이, 이, 이래서야 연주도 소용 없잖아~!",0,6000,287000,0,0,1140597,0,0,0,323631,816966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3190000,4380,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,18,FALSE,10,0
66,InstanceContentType#2,0,90,,,music/ex3/BGM_EX3_Dan_D03.scd,music/ffxiv/BGM_System_WinLoop.scd,ex3/dunnvt/dunnvt4d310/dunnvt4d310,7881156,651,0,FALSE,,,BNpcBase#8233,신에게 가는 문 도달,"<Sheet(BNpcName,8233,0)/> 격파",0,6000,356000,0,0,1507646,0,0,0,429271,1078364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960000,4500,InstanceContentRewardItem#166,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,5,3
67,InstanceContentType#2,0,90,,,music/ex3/BGM_EX3_Dan_D06.scd,music/ffxiv/BGM_System_WinLoop.scd,ex3/dunnvt/dunnvt4d610/dunnvt4d610,7886218,652,0,FALSE,,,BNpcBase#8210,첫 번째 재앙 마주하기,엄청난 희생을 치르지 않으면 별을 구할 수 없다는 것을.,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,4800,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,16,FALSE,3,5
68,InstanceContentType#2,0,90,,,music/ex3/BGM_EX3_Dan_D08.scd,music/ffxiv/BGM_System_WinLoop.scd,ex3/dunnvt/dunnvt4d710/dunnvt4d710,7917862,655,0,FALSE,,,BNpcBase#8167,개조 작업 거점에 도달,타이쿤 비트 시간 정지 해제!,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,4800,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,11,0
69,InstanceContentType#2,0,90,,,music/ex3/BGM_EX3_Dan_D04.scd,music/ffxiv/BGM_System_WinLoop.scd,ex3/dunnvt/dunnvt4d410/dunnvt4d410,7903197,656,0,FALSE,,,BNpcBase#257,광차 종점에 도달,"<Sheet(BNpcName,8249,0)/> 격파",0,6000,433000,0,0,1845614,0,0,0,525715,1319887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810000,4620,InstanceContentRewardItem#167,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,7,2
70,InstanceContentType#2,0,90,,,music/ex3/BGM_EX3_Dan_D05.scd,music/ffxiv/BGM_System_WinLoop.scd,ex3/dunnvt/dunnvt4d510/dunnvt4d510,7926262,659,0,FALSE,,,BNpcBase#8262,무너진 산길에 도달,"<Sheet(BNpcName,8262,0)/> 격파",0,6000,516000,0,0,2110254,0,0,0,599708,1510532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5740000,4740,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,6,4
71,InstanceContentType#2,0,90,,,music/ex3/BGM_EX3_Dan_D07.scd,music/ffxiv/BGM_System_WinLoop.scd,ex3/dunnvt/dunnvt4d810/dunnvt4d810,7923123,661,0,FALSE,,,BNpcBase#8273,수생 생물 창조장에 도달,"<Sheet(BNpcName,8273,0)/> 격파",0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,4800,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,4,1
72,InstanceContentType#2,0,90,,,music/ex3/BGM_EX3_Dan_D01.scd,music/ffxiv/BGM_System_WinLoop.scd,ex3/dunnvt/dunnvt4d110/dunnvt4d110,7919152,676,0,FALSE,,,BNpcBase#0,검보라 틈에 도달,오오오오오오오옷!!!,0,6000,225000,0,0,897302,0,0,0,254657,642637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,4260,InstanceContentRewardItem#165,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,9,6
73,InstanceContentType#0,0,0,,,,,,0,0,0,FALSE,,,BNpcBase#0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,0,0,InstanceContentBuff#0,,0,0,0,0,0,FALSE,0,0
5000,InstanceContentType#0,0,60,,,,music/ffxiv/BGM_System_WinLoop.scd,,0,0,0,FALSE,,,BNpcBase#0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5001,InstanceContentType#7,0,30,,,music/ex1/BGM_EX1_Event_IshWar.scd,,,0,167,0,TRUE,,,BNpcBase#4739,"전투 개시, 간다!","으윽…… 내가 지다니…….
좋다, 나를 물리친 전술 점수를 가져가도록 해……!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5002,InstanceContentType#7,0,30,,,music/ex1/BGM_EX1_Boss04.scd,,,0,173,0,TRUE,,,BNpcBase#3818,적장을 쫓아라!,"<Highlight>ObjectParameter(1)</Highlight>, 쿠루루를 구해야 해요!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5003,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_Escape.scd,,,0,194,0,TRUE,,,BNpcBase#3818,어둠의 전사들을 쓰러뜨려라!,알리제에게 에테르를 부여하라!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5004,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Con_Teikoku_Boss.scd,,,0,222,0,TRUE,,,BNpcBase#0,"으…… 새, 생각보다 훨씬 세잖아……
이, 이거 위험한데!","마도 콜로서스는 전멸했지, 대장은 같은 편을 공격하지……
이런 상황에 싸움이 되겠냐!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5005,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_Treacherous.scd,,,0,237,0,FALSE,,,BNpcBase#0,제국 병사를 쓰러뜨려라!,"여기서부턴 둘로 나뉘자!
절대로 싸워선 안 돼!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5006,InstanceContentType#7,0,30,,,,,,0,261,0,FALSE,,,BNpcBase#0,予選を勝ち抜け！,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5007,InstanceContentType#7,0,30,,,music/ex1/BGM_EX1_Makosen_Nomal02.scd,,,0,245,0,FALSE,,,BNpcBase#0,아리아를 찾아라!,의식 진행도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5008,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_BattleCommon_02.scd,,,0,246,0,FALSE,,,BNpcBase#0,순결한 땅으로 향하라!,도탈족이 계약을 시작했다! 막아라!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,5,0,FALSE,0,0
5009,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Dungeon_Lim_05.scd,,,0,248,0,FALSE,,,BNpcBase#0,닌자 용병을 쓰러뜨려라!,제길! 그렇다면…… 마지막 수단이다!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5010,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_JobShiren.scd,music/ffxiv/BGM_Boss_05.scd,,0,249,0,FALSE,,,BNpcBase#0,무쌍재를 쓰러뜨려라!,"<Highlight>ObjectParameter(1)</Highlight>!
이제 얼마 안 남았는데…… 쓰러지다니…….",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5011,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_JobShiren.scd,music/ffxiv/BGM_Boss_07.scd,,0,250,0,FALSE,,,BNpcBase#0,시덴을 쓰러뜨려라!,"<Highlight>ObjectParameter(1)</Highlight> 님……!
여기까지인가…… 원통하다.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5012,InstanceContentType#7,0,30,,,music/ex2/BGM_EX2_Boss_Battle_01.scd,,,0,251,0,FALSE,,,BNpcBase#0,우게츠를 쓰러뜨려라!,내가 이겼군…… 새로운 세계가 시작될 것이다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5013,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_BattleCommon_02.scd,,,0,260,0,FALSE,,,BNpcBase#0,정체 모를 도끼술사들을 쓰러뜨려라!,"원초의 혼'을 불태워서 방출했어!
피할 수 없으니, 수비를 강화해!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5014,InstanceContentType#7,0,30,,,music/ex1/BGM_EX1_Dungeon_Komuda2.scd,,,0,265,0,FALSE,,,BNpcBase#0,라일락을 쫓아가라!,"라일락…
우리를 기다리고 있었나…?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5015,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Dungeon_Uru_06.scd,,,0,266,0,FALSE,,,BNpcBase#0,나야가를 쓰러뜨려라!,"나한테 맡겨, 도르고노!
해낼 거야, 우오오오오오!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5016,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_Treacherous.scd,,,0,267,0,TRUE,,,BNpcBase#0,칠흑의 거룡의 정체를 확인하라!,"으아아아아아아……!
왜, 왜 그래요…… 파우넴 님………….",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5017,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Con_Teikoku_02.scd,,,0,269,0,FALSE,,,BNpcBase#0,거주구 정문을 열어라!,"또 그 힘을 사용할 생각이야!?
'에테르 교란기'로 봉인해줘, <Highlight>ObjectParameter(1)</Highlight>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5018,InstanceContentType#7,0,30,,,,,,0,270,0,FALSE,,,BNpcBase#0,결승전에서 이겨라!,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5019,InstanceContentType#7,0,30,,,,,,0,271,0,FALSE,,,BNpcBase#0,옹파뉴를 쓰러뜨려라!,"괜찮아…… 난 이제 어린애가 아니야…….
극의는 이미 내 안에 있어!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5020,InstanceContentType#7,0,30,,,,,,0,272,0,FALSE,,,BNpcBase#0,실체화한 적을 쓰러뜨려라!,"어째서 안 받아주는 거야……?
다정한 세계를, 줄 텐데……!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5021,InstanceContentType#7,0,30,,,,,,0,273,0,TRUE,,,BNpcBase#0,파우넴의 체력을 깎아라!,"<Highlight>ObjectParameter(1)</Highlight>!
내 옆으로 와! 용의 마력으로 치료해줄게!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5022,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_JobShiren.scd,,,0,274,0,FALSE,,,BNpcBase#0,"자, 즐거운 벌칙 시간이야!
룰루~, 재밌게 해줄 거지~?",한조의 본체를 찾아 쓰러뜨려라!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5023,InstanceContentType#7,0,30,,,music/ex2/BGM_EX2_Omega_01.scd,,,0,275,0,FALSE,,,BNpcBase#0,피험세계 델타로 향하라!,"흐음, 내 환영이 깨지다니…….
더는 도와줄 수 없겠군.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5024,InstanceContentType#7,0,30,,,music/ex2/BGM_EX2_Ban_02.scd,,,0,282,0,FALSE,,,BNpcBase#0,'디플레크'를 사용하여 에테르 구체를 파괴하라!,"포르돌라, 버텨줘……. 이 한 방으로 끝장내겠어!
이야아아아아압!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,6,11,0,FALSE,0,0
5025,InstanceContentType#7,0,30,,,,,,0,582,0,FALSE,,,BNpcBase#0,부상병을 찾아라,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
5026,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Con_Teikoku_01_Sido.scd,,,0,609,0,FALSE,,,BNpcBase#0,염천의 사두를 쓰러뜨려라!,마무리해드리죠!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,8,25,0,FALSE,0,0
5027,InstanceContentType#7,0,30,,,music/ffxiv/BGM_Event_BKC10.scd,music/ffxiv/BGM_System_WinLoop.scd,,0,646,0,FALSE,,,BNpcBase#0,너한테 나눠준 힘을 써먹을 때가 온 것 같네.,이런 곳에서……!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,9,0,0,FALSE,0,0
