key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
5027,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_BKC10.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,646,"Colosseum#0",False,"","","BNpcBase#0","あんたに渡した力、さっそく使うときが来たみたいだな。","こんな、ところで……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,9,0,0,False,0,0,0,0,0,False
5028,"InstanceContentType#7",0,30,False,"music/ex2/BGM_EX2_Boss_Battle_01.scd","","",0,648,"Colosseum#0",False,"","","BNpcBase#0","英雄の到着まで耐えろ！","皆、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>は必ず来る！
我らでは敵わずとも、ここは支えてみせるぞッ……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,31,0,False,0,0,0,0,0,False
5029,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","","",0,678,"Colosseum#0",False,"","","BNpcBase#0","魔物化事件に挑むブランデンの戦いを追体験せよ！","やはり貴様のような外道を生かしておくわけにはいかない！
今ここで……オレたちが斬る！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5030,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Boss_06.scd","music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","",0,679,"Colosseum#0",False,"","","BNpcBase#0","下位の罪喰いを倒せ！","ラミット……早く全快してくれ……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5031,"InstanceContentType#7",0,30,False,"music/ex3/BGM_EX3_Boss_Battle01.scd","music/ffxiv/BGM_Null.scd","",0,680,"Colosseum#0",True,"","","BNpcBase#0","ランジートの体力を削れ！","鼠ごときの分際で……ッ！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,4,0,0,False,0,0,0,0,0,False
5032,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Dungeon_Deep02.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,681,"Colosseum#0",True,"","","BNpcBase#0","遺跡の最奥部へ進め！","急いでくれ！
これ以上は、保たない……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,4,0,0,False,0,0,0,0,0,False
5033,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Battle_Dungeon_02.scd","music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","",0,686,"Colosseum#0",False,"","","BNpcBase#0","ナイルベルトとアルバートの邂逅を追体験せよ！","依頼主に、坑道内の地図でももらっときゃよかったな……。
まあ、この崩落で使い物にならなかった可能性もあるが。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5034,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Boss_03.scd","music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","",0,691,"Colosseum#0",False,"","","BNpcBase#0","レンダ・レイの仇討ちの真実を追体験せよ！","吠えさせるものか！　「ダグリングアロー」で止めてやる！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5035,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","","",0,702,"Colosseum#0",True,"","","BNpcBase#0","帝都魔導城を脱出せよ！","素晴らしい、設計通りの性能だ！
今や、アーチアルテマは無敵の存在ぞ……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,4,0,0,False,0,0,0,0,0,False
5036,"InstanceContentType#7",0,30,False,"music/ex3/BGM_EX3_Event_06.scd","music/ex3/BGM_EX3_Null.scd","",0,703,"Colosseum#0",False,"","","BNpcBase#0","リェー・メグの悪夢を祓え","まだ、この近くで悪夢の気配がする……。
「悪夢の霧」を探してみましょう！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,14,12,0,0,0,False
5037,"InstanceContentType#7",0,90,False,"music/ex2/BGM_EX2_Dan_D13.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,723,"Colosseum#0",False,"","","BNpcBase#0","交信雷波塔管制室に向かえ","ヴァリス・イェー・ガルヴァスを倒せ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,13,39,0,False,24,0,0,0,0,False
5038,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Dungeon_Deep02.scd","","",0,724,"Colosseum#0",True,"","","BNpcBase#0","試練を超えろ！","ふたつめの徳、「武勇」を示せ……。
「叡智」を継承するに足る力ありしことを……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,23,0,0,0,0,False
5039,"InstanceContentType#7",0,15,False,"music/ex1/BGM_EX1_Boss04.scd","","",0,740,"Colosseum#0",False,"","","BNpcBase#0","指示に従い操縦せよ","「エーテルバリア」を展開して、攻撃を受けるんだ！
そのまま受け続ければ、機体が保たないぞ……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5040,"InstanceContentType#7",0,30,False,"music/ex3/BGM_EX3_Ban_09.scd","","",0,741,"Colosseum#0",False,"","","BNpcBase#0","サファイアウェポンを破壊せよ","見よ、タレットを自爆させるつもりのようだ！
「アルテマバスター」で一掃せよ……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5041,"InstanceContentType#7",0,30,False,"","","",0,743,"Colosseum#0",False,"","","BNpcBase#0","エリディブスを追え！","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,31,0,False,0,0,0,0,0,False
5042,"InstanceContentType#7",0,30,False,"music/ex3/BGM_EX3_Event_06.scd","music/ex3/BGM_EX3_Null.scd","",0,764,"Colosseum#0",True,"","","BNpcBase#0","アリゼーを敵から護れ！","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！
最後にもう一度、魔力の供給を……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,44,0,False,0,0,0,0,0,False
5043,"InstanceContentType#7",0,30,False,"music/ex3/BGM_EX3_MYC_02.scd","music/ex3/BGM_EX3_Null.scd","",0,765,"Colosseum#0",False,"","","BNpcBase#0","ミーシィヤと帝国軍部隊を倒せ！","ミーシィヤさんは、私が……！
冒険者さんは、相対する金色の新型に集中してください！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5044,"InstanceContentType#7",0,60,False,"","","",0,780,"Colosseum#0",True,"","","BNpcBase#0","テロフォロイの軍勢を倒せ","今のうちに、精神汚染された者たちの治療を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,49,0,0,0,0,False
5045,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Boss_Battle01.scd","","",0,793,"Colosseum#0",True,"","","BNpcBase#0","制限時間内にキャンプ・ブロークングラスへ向かえ","脚部不良の魔導リーパーの周囲で、声の主を捜す",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,16,54,0,False,60,0,0,0,0,False
5046,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Event_20.scd","","",0,795,"Colosseum#0",False,"","","BNpcBase#0","ヴェーネスに力を示せ！","十分です、手合わせはここまでにしておきましょう。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,57,0,False,0,0,0,0,0,False
5047,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Event_18.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,798,"Colosseum#0",True,"","","BNpcBase#0","俺はただ、勝つために戦おう……！","凌いでみせろよ。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,17,0,0,False,71,0,0,0,0,False
5048,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_JobShiren.scd","music/ex3/BGM_EX3_Null.scd","",0,799,"Colosseum#0",True,"","","BNpcBase#0","魔力塊を弱点方向から破壊せよ！","エクスティンクションフレアまで　1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5049,"InstanceContentType#7",0,60,False,"","","",0,804,"Colosseum#0",False,"","","BNpcBase#0","避難民を守り抜け","負傷した避難民を落ち着かせろ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,74,0,0,0,0,False
5050,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_JobShiren.scd","music/ex3/BGM_EX3_Null.scd","",0,805,"Colosseum#0",True,"","","BNpcBase#0","カヌ・エ・センナを護りつつ
グレイプニルを倒せ！","もう、エーテルが残っていません……。
立ち上がる力すらも……。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,15,48,0,False,72,0,0,0,0,False
5051,"InstanceContentType#7",0,60,False,"","","",0,812,"Colosseum#0",False,"","","BNpcBase#0","敵陣に潜入する","それじゃあ、行動開始といくか……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,49,0,False,73,0,0,0,0,False
5052,"InstanceContentType#7",0,60,False,"music/ex1/BGM_EX1_Dungeon_botanical_gardens.scd","","",0,813,"Colosseum#0",False,"","","BNpcBase#0","推測が正しければ、3人組はこの場所を訪れているはずです。
手がかりを見逃さないように、注意しながら進みましょう。","……ちっ、防がれた。
厄介な剣術士め……！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5053,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Dungeon_Uru_04.scd","","",0,814,"Colosseum#0",False,"","","BNpcBase#0","キマイラを誘き出して倒せ","「ギロティン」を使え",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,75,42,0,0,0,False
5054,"InstanceContentType#7",0,60,False,"music/ex1/BGM_EX1_Event_Soten.scd","music/ex3/BGM_EX3_Null.scd","",0,815,"Colosseum#0",True,"","","BNpcBase#0","ファーヴニルを倒せ！","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>殿、こちらへ！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,55,0,False,0,0,0,0,0,False
5055,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Boss_Battle01.scd","","",0,816,"Colosseum#0",False,"","","BNpcBase#0","ハハハハハ……！
最高の晩餐を愉しもうじゃあないか！","グッ……この俺が押されているだと……！？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5056,"InstanceContentType#7",0,60,False,"","","",0,817,"Colosseum#0",False,"","","BNpcBase#0","雷属性の魔力が……させるものですか！
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さんは、あちらをお願いします！","味方を癒やしつつ、クレイニアトミーを解除せよ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5057,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Boss_Battle02.scd","","",0,818,"Colosseum#0",True,"","","BNpcBase#0","偽神獣の狙いはわしだ！
ミナトの恨み、しかと受け止めてみせよう……！","イザナミを倒せ！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5058,"InstanceContentType#7",0,60,False,"music/ex2/BGM_EX2_Boss_Battle_01.scd","","",0,820,"Colosseum#0",True,"","","BNpcBase#0","チャーレットを倒せ！","フォルドラの「託された刃」発動まで　1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5059,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
5060,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
10000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10001,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,42,"Colosseum#0",False,"","","BNpcBase#0","敵集団をひとつずつ打ち破れ","奴も追い詰められているようだぞ！
このまま一気にトドメを刺すんだ！",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10002,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,43,"Colosseum#0",False,"","","BNpcBase#0","<Sheet(BNpcName,IntegerParameter(1),0)/>は増援を呼ぶ
役割分担して対処せよ","また増援だ！　さっきまでと違う奴がいるぞ！",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10003,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,44,"Colosseum#0",False,"","","BNpcBase#0","<Sheet(BNpcName,IntegerParameter(1),0)/>をせん滅し、関門を開け","プークを全部倒すんだ！
そうすりゃ、関門が開くよ！",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10004,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,45,"Colosseum#0",False,"","","BNpcBase#0","<Sheet(BNpcName,IntegerParameter(1),0)/>は、<Sheet(BNpcName,IntegerParameter(2),0)/>の体力を回復する","盗賊共が動き出したよ！
さっさと蹴散らしちまいな！",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10005,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,46,"Colosseum#0",False,"","","BNpcBase#0","毒花粉霧の内側に入らないように戦え","戦い方が分かってきたようじゃないか！
いけるぞ、押しまくれッ！",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10006,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,47,"Colosseum#0",False,"","","BNpcBase#0","一度に多数の敵を相手にするのは危険だ
巡回する賊を各個撃破せよ","標的の回復を確認ッ！
回復魔法の使い手を見極めろ！",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10007,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,48,"Colosseum#0",False,"","","BNpcBase#0","支援物資のアイテムを有効活用せよ","敵増援の出現を確認！
攻撃役の出番だ、応戦せよ！",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10008,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,49,"Colosseum#0",False,"","","BNpcBase#0","ゴブリンたちが築いたバリケードを破壊し、突破せよ","奴は、大型の爆弾を所持している！
その威力は計り知れん、確実に回避せよ！",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10009,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,50,"Colosseum#0",False,"","","BNpcBase#0","ロトンバブルを放置すると
ロトンジャムが出現する
確実に叩き割れ","ロトンバブルを放置すれば、
不潔な魔物が生まれ落ちるぞ！　叩き割れ！",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10010,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,51,"Colosseum#0",False,"","","BNpcBase#0","蒼き炎によりブソは強化される。蒼き炎を調べて消しつつ戦え","ブソを蒼き炎から離して戦え！",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10011,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,52,"Colosseum#0",False,"","","BNpcBase#0","敵増援に警戒しつつ戦え","なんという見事な動きだ！
シャドウクローの眷属どもの動きを、完全に見切るとは！",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10012,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,53,"Colosseum#0",False,"","","BNpcBase#0","ボム以外の魔物を排除すれば<Sheet(BNpcName,IntegerParameter(1),0)/>が姿を現す","よし、ボムクイーンを仕留めたぞ！",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10013,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,54,"Colosseum#0",False,"","","BNpcBase#0","<Sheet(BNpcName,IntegerParameter(1),0)/>は
5体同時に撃破しないと復活する","よし、「カミオ」の完全消滅を確認した！",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10014,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,55,"Colosseum#0",False,"","","BNpcBase#0","<Sheet(BNpcName,IntegerParameter(1),0)/>を守りつつ、巨人族をせん滅","<Sheet(BNpcName,IntegerParameter(1),0)/>",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10015,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15001,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,151,"Colosseum#0",False,"","","BNpcBase#0","まずは俺からだ！　攻撃の予兆を感じて避けてみろ！","敵を観察すれば、攻撃の予兆を見て取れるでしょう。
予兆範囲から離れて、攻撃を「回避」するのです！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
