key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
5041,"InstanceContentType#7",0,30,False,"","","",0,743,"Colosseum#0",False,"","","BNpcBase#0","Suivez Elidibus<Indent/>!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,31,0,False,0,0,0,0,0,False
5042,"InstanceContentType#7",0,30,False,"music/ex3/BGM_EX3_Event_06.scd","music/ex3/BGM_EX3_Null.scd","",0,764,"Colosseum#0",True,"","","BNpcBase#0","Protégez Alisaie des attaques ennemies<Indent/>!","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Donne-moi encore un peu d'énergie...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,44,0,False,0,0,0,0,0,False
5043,"InstanceContentType#7",0,30,False,"music/ex3/BGM_EX3_MYC_02.scd","music/ex3/BGM_EX3_Null.scd","",0,765,"Colosseum#0",False,"","","BNpcBase#0","Vainquez les troupes de Misija<Indent/>!","Je me charge de Misija<Indent/>! Occupez-vous de l'armure magitek<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5044,"InstanceContentType#7",0,60,False,"","","",0,780,"Colosseum#0",True,"","","BNpcBase#0","Vainquez les Télophores<Indent/>!","C'est le moment de soigner les subjugués<Indent/>! Angelo n'attend plus que toi, Alisaie<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,49,0,0,0,0,False
5045,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Boss_Battle01.scd","","",0,793,"Colosseum#0",True,"","","BNpcBase#0","Rejoindre le camp Bris-de-glace avant la fin du temps imparti","Chercher d'où vient la voix entendue près de la faucheuse magitek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,16,54,0,False,60,0,0,0,0,False
5046,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Event_20.scd","","",0,795,"Colosseum#0",False,"","","BNpcBase#0","Montrez à Venat de quoi vous êtes capable<Indent/>!","J'en ai assez vu. Restons-en là.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,57,0,False,0,0,0,0,0,False
5047,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Event_18.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,798,"Colosseum#0",True,"","","BNpcBase#0","Je me battrai pour la victoire, et rien d'autre<Indent/>!","Je veux te voir te surpasser.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,17,0,0,False,71,0,0,0,0,False
5048,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_JobShiren.scd","music/ex3/BGM_EX3_Null.scd","",0,799,"Colosseum#0",True,"","","BNpcBase#0","Attaquez les amas d'éther élémentaire de leur côté faible<Indent/>!","Brasier extincteur dans 1 seconde<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5049,"InstanceContentType#7",0,60,False,"","","",0,804,"Colosseum#0",False,"","","BNpcBase#0","Protégez les réfugiés<Indent/>!","Apaiser les réfugiés blessés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,74,0,0,0,0,False
5050,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_JobShiren.scd","music/ex3/BGM_EX3_Null.scd","",0,805,"Colosseum#0",True,"","","BNpcBase#0","Vainquez Gleipnir tout en protégeant Kan-E-Senna<Indent/>!","J-je suis à court d'éther... C'est à peine si je tiens encore debout...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,15,48,0,False,72,0,0,0,0,False
5051,"InstanceContentType#7",0,60,False,"","","",0,812,"Colosseum#0",False,"","","BNpcBase#0","Infiltrer l'entrepôt d'armes","Bien<Indent/>! Quand faut y aller, faut y aller<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,49,0,False,73,0,0,0,0,False
5052,"InstanceContentType#7",0,60,False,"music/ex1/BGM_EX1_Dungeon_botanical_gardens.scd","","",0,813,"Colosseum#0",False,"","","BNpcBase#0","Si le raisonnement du docteurrr est exact, nos trois fuyards devraient être passés par ici. Ils ont forcément laissé des indices de leur visite alors restons <If(PlayerParameter(4))>attentives<Else/>attentifs</If>.","Tsssk... Cette épéiste est plus douée qu'elle n'en a l'air<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5053,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Dungeon_Uru_04.scd","","",0,814,"Colosseum#0",False,"","","BNpcBase#0","Attirez et vainquez la chimère","Utilisez Guillotine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,75,42,0,0,0,False
5054,"InstanceContentType#7",0,60,False,"music/ex1/BGM_EX1_Event_Soten.scd","music/ex3/BGM_EX3_Null.scd","",0,815,"Colosseum#0",True,"","","BNpcBase#0","Vainquez Fafner<Indent/>!","Par ici, <If(PlayerParameter(4))>Dame<Else/>Sire</If> <Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/><Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,55,0,False,0,0,0,0,0,False
5055,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Boss_Battle01.scd","","",0,816,"Colosseum#0",False,"","","BNpcBase#0","Ha ha ha<Indent/>! L'heure du festin est enfin arrivée<Indent/>!","Grrr... Moi, défait<Indent/>!?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5056,"InstanceContentType#7",0,60,False,"","","",0,817,"Colosseum#0",False,"","","BNpcBase#0","Elle concentrrre sa magie de foudre... Il faut l'en empêcher<Indent/>! <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, je compte sur vous<Indent/>!","Détruire les noulithes pour rompre l'effet de Craniotomie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5057,"InstanceContentType#7",0,60,False,"music/ex4/BGM_EX4_Boss_Battle02.scd","","",0,818,"Colosseum#0",True,"","","BNpcBase#0","C'est moi que l'Hérésiarque veut<Indent/>! Je suis prêt à affronter la haine de Minato<Indent/>!","Abattez Izanami<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5058,"InstanceContentType#7",0,60,False,"music/ex2/BGM_EX2_Boss_Battle_01.scd","","",0,820,"Colosseum#0",True,"","","BNpcBase#0","Vainquez Charlet<Indent/>!","1...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
5059,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
5060,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,False
10000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10001,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,42,"Colosseum#0",False,"","","BNpcBase#0","Éliminer les groupes ennemis un par un","Allez, vous vous en sortez bien pour le moment,
maintenant achevez-le<Indent/>!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10002,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,43,"Colosseum#0",False,"","","BNpcBase#0","<SheetFr(BNpcName,2,IntegerParameter(1),1,1)/> va appeler des renforts.
Abattez-le avant qu'il ne le fasse<Indent/>!","En voilà d'autres<Indent/>! Mais différents des précédents<Indent/>!",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10003,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,44,"Colosseum#0",False,"","","BNpcBase#0","Éliminez <SheetFr(BNpcName,2,IntegerParameter(1),2,1)/> pour ouvrir le 1er portail","Le portail se déverrouillera quand les monstres des environs seront neutralisés. Éliminez tous les puks<Indent/>!",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10004,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,45,"Colosseum#0",False,"","","BNpcBase#0","<Clickable(<SheetFr(BNpcName,2,IntegerParameter(1),2,1)/>)/> vont essayer de soigner <SheetFr(BNpcName,2,IntegerParameter(2),1,1)/>.","Faites taire ces bandits<Indent/>!",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10005,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,46,"Colosseum#0",False,"","","BNpcBase#0","Attirez les ennemis pour combattre loin des boules de pollen<Indent/>!","Oui<Indent/>! Je crois que vous l'avez, il ne 
tiendra plus très longtemps<Indent/>!",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10006,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,47,"Colosseum#0",False,"","","BNpcBase#0","Affronter trop d'ennemis à la fois est dangereux. 
Éliminez séparément les unités qui circulent<Indent/>!","Attention aux soins prodigués<Indent/>! 
Distinguez bien les soigneurs des autres<Indent/>!",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10007,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,48,"Colosseum#0",False,"","","BNpcBase#0","Utilisez à bon escient les objets fournis pour la mission<Indent/>!","Les fidèles de Briaxio se ruent à son secours<Indent/>! Envoyez vos
attaquants pendant que les autres contiennent Briaxio.",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10008,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,49,"Colosseum#0",False,"","","BNpcBase#0","Vainquez les Gobelins et détruisez leurs barricades","Stikflix le grincheux n'est pas très im<SoftHyphen/>pres<SoftHyphen/>sion<SoftHyphen/>nant, 
mais ses puissants explosifs sont redoutables<Indent/>!",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10009,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,50,"Colosseum#0",False,"","","BNpcBase#0","Des confitures moisies vont sortir des bulles putrides si vous ne faites rien. 
Éclatez-les avant qu'il ne soit trop tard<Indent/>!","Si vous ne vous occupez pas de ces bulles putrides, il en sortira des abo<SoftHyphen/>mi<SoftHyphen/>na<SoftHyphen/>tions. Pour éviter ça, éliminez ces bulles, et vite<Indent/>!",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10010,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,51,"Colosseum#0",False,"","","BNpcBase#0","Buso tire sa force des flammes bleues. Éteignez les flammes pour le rendre plus sensible à vos attaques.","Éloignez Buso des flammes bleues pour le combattre<Indent/>!",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10011,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,52,"Colosseum#0",False,"","","BNpcBase#0","Vaincre les ennemis tout en surveillant l'arrivée de renforts","Fantastique<Indent/>!
Je ne pensais pas que vous viendriez à bout de Griffe de l'ombre et de ses sbires aussi facilement<Indent/>!",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10012,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,53,"Colosseum#0",False,"","","BNpcBase#0","<Clickable(<SheetFr(BNpcName,2,IntegerParameter(1),1,1)/>)/> fera son apparition si vous vainquez tous les monstres qui ne sont pas des bombos.","La reine des bombos a été renversée<Indent/>! Bravo<Indent/>!",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10013,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,54,"Colosseum#0",False,"","","BNpcBase#0","Abattre les cinq camios en même temps
pour s'en débarrasser définitivement.","Vous avez terrassé les camios<Indent/>! Fé<SoftHyphen/>li<SoftHyphen/>ci<SoftHyphen/>ta<SoftHyphen/>tions<Indent/>!",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10014,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,55,"Colosseum#0",False,"","","BNpcBase#0","Abattre les géants tout en protégeant <SheetFr(BNpcName,2,IntegerParameter(1),2,1)/>","Protéger <SheetFr(BNpcName,2,IntegerParameter(1),2,1)/>",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
10015,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15001,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,151,"Colosseum#0",False,"","","BNpcBase#0","À mon tour, d'abord<Indent/>! Essaie donc d'esquiver ma hache<Indent/>!","Observez bien votre adversaire, cela vous permettra de deviner où il va attaquer<Indent/>! Comme ça, vous pourrez éviter son coup<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15002,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,152,"Colosseum#0",False,"","","BNpcBase#0","Et donc, cette fois, tu vas t'exercer à une combinaison de techniques d'arme pour concentrer l'agressivité de tes adversaires sur toi<Indent/>!","Oublie pas d'utiliser <Sheet(Action,3629,0)/> avant de te lancer dans la bataille. Sans ça, tu attireras pas assez l'inimitié des ennemis pour protéger tes camarades<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15003,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,153,"Colosseum#0",False,"","","BNpcBase#0","Cette fois-ci, tu vas mettre en pratique ce que tu as appris précédemment<Indent/>: concentrer l'inimitié sur toi grâce à un enchaînement<Indent/>!","Dépêche-toi<Indent/>! Elle est en train de se faire attaquer<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15004,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,154,"Colosseum#0",False,"","","BNpcBase#0","Cette fois-ci, tu vas apprendre à captiver l'inimitié de plusieurs ennemis en même temps<Indent/>!","Ah, juste un truc. Si tu fais autre chose que ce que je t'ai dit cinq fois, je considérerai que tu as échoué<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15005,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,155,"Colosseum#0",False,"","","BNpcBase#0","Cette fois-ci, tu vas affronter plusieurs ennemis à la fois<Indent/>!","Si tu vaincs tous les ennemis, tu auras réussi l'exercice<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15006,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,156,"Colosseum#0",False,"","","BNpcBase#0","Tu vas apprendre à attirer l'attention de tes ennemis à distance<Indent/>!","Si tu vaincs tous les ennemis, tu auras réussi l'exercice<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15007,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,157,"Colosseum#0",False,"","","BNpcBase#0","Cette fois-ci, je te propose d'apprendre à gérer les renforts<Indent/>!","Si tu vaincs tous les ennemis, tu auras réussi l'exercice<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15008,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,158,"Colosseum#0",False,"","","BNpcBase#0","Cette fois-ci, tu vas donc t'exercer à combattre avec des alliés à tes côtés<Indent/>!","Si tu arrives à coopérer efficacement avec tes alliés pour vaincre l'ennemi, tu auras réussi<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15009,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,159,"Colosseum#0",False,"","","BNpcBase#0","Pour cet en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment, tu vas faire face à plusieurs adverrrsaires<Indent/>!","Si tu arrives à coopérer efficacement avec tes alliés pour vaincrrre les adversaires, tu auras réussi<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
15010,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,160,"Colosseum#0",False,"","","BNpcBase#0","Tu te souviens sans doute de l'exerrrcice lors duquel tu as appris à éviter des attaques, n'est-ce pas<Indent/>?","Si tu arrives à coopérer efficacement avec tes alliés pour vaincre l'ennemi, tu auras réussi<Indent/>!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,False
